LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01021431,Brentwood 004A,E07000068,Brentwood,1.15,0.63,-4.14,-2.21,9.29,4.85,2.96,10.42,-6.33,-2.51,8.63,6.80,-0.49,-7.6,-2.22,-1.94,10,3.23
E01021432,Brentwood 004B,E07000068,Brentwood,13.52,11.63,-3.13,19.38,5.51,27.15,15.52,17.11,3.7,15,7.38,37.89,11.66,5.75,-9.48,23.62,4,19.05
E01021433,Brentwood 007A,E07000068,Brentwood,4.73,1.61,-11.59,-0.54,6.38,28.97,8.29,9.93,-17.31,6.16,3.87,43.24,1.68,-5.33,-5.83,-6.7,9.09,21.43
E01021434,Brentwood 004C,E07000068,Brentwood,32.72,64.04,27.86,35.64,17.57,13.36,33.12,63.03,17.81,32.48,16.67,27.27,32.35,65.14,38.81,38.68,18.42,4.86
E01021435,Brentwood 008A,E07000068,Brentwood,-0.58,-1.79,-6.45,-3.1,6.72,1.47,1.79,8.86,-13.45,-1.01,8.89,3.52,-2.67,-11.24,0,-5.06,4.69,0.00
E01021436,Brentwood 007B,E07000068,Brentwood,11.01,28.22,1.67,13.49,7.57,2.65,13.37,32.26,8.24,12.26,10.47,7.43,8.63,23.93,-4.21,15.05,4.14,0.00
E01021437,Brentwood 008B,E07000068,Brentwood,3.83,2.7,-0.46,4.62,16.09,-5.53,1.93,-6.32,-8.13,4.92,13.95,6.02,5.54,12.15,9.68,4.35,18.18,-11.18
E01021438,Brentwood 006A,E07000068,Brentwood,0.89,4.52,5.14,-7.68,-0.24,14.98,2.12,12.65,1.77,-3.9,0.50,7.19,-0.29,-1.9,8.91,-11.48,-0.96,22.73
E01021439,Brentwood 007C,E07000068,Brentwood,13.84,21.01,-3.21,14.05,1.97,36.50,10.76,15.64,-7.62,10.78,6.41,32.10,16.89,26.4,0.88,17.52,-2.7,39.50
E01021441,Brentwood 001A,E07000068,Brentwood,-0.26,-3.77,-9.59,-6.9,5.76,14.34,0.13,-1.67,-14.5,-2.68,6.25,14.88,-0.65,-5.88,-2.27,-10.83,5.29,13.91
E01021442,Brentwood 001B,E07000068,Brentwood,-2.25,-3.26,-8.24,-10.26,-8.51,21.32,0,4.5,-4.3,-3.83,-15.88,27.05,-4.43,-11.54,-12.36,-16.24,-0.63,16.67
E01021443,Brentwood 001C,E07000068,Brentwood,4.14,18.36,-3.54,-0.66,-3.47,12.70,3.67,26.89,-6.45,-6.94,-1.72,14.29,4.55,10.95,-0.95,5.02,-5.23,11.54
E01021444,Brentwood 001D,E07000068,Brentwood,1.35,-1.07,-4.04,-3.65,2.96,12.69,1.56,6.87,-10.83,0,0.00,10.63,1.15,-8.05,3.88,-6.9,6.01,14.62
E01021445,Brentwood 009A,E07000068,Brentwood,0.05,-17.97,17.51,-7.54,9.64,8.68,-0.74,-21.83,20,-7.65,10.78,6.76,0.82,-13.9,14.95,-7.44,8.51,10.39
E01021446,Brentwood 009B,E07000068,Brentwood,4,13.62,1.31,-1.94,15.25,-1.86,8.57,23.85,7.79,-2.63,17.61,5.56,-0.39,2.88,-5.26,-1.28,12.5,-7.48
E01021447,Brentwood 005A,E07000068,Brentwood,1.53,3.45,3.23,-2.2,-2.79,7.85,-0.57,10.55,-12.58,-4.86,-5.60,8.68,3.6,-3.38,21.88,0.56,0,7.14
E01021448,Brentwood 003A,E07000068,Brentwood,8.95,15.72,17.9,13.47,11.28,-8.75,9.38,22.73,4.6,12.33,5.59,0.00,8.55,9.24,33.33,14.6,17.89,-14.43
E01021449,Brentwood 003B,E07000068,Brentwood,4.41,-1.37,10.5,1.62,20.7,-4.30,5.82,-6.67,13.08,5.08,27.41,-7.20,3.14,4.26,7.53,-1.34,14.67,-2.26
E01021450,Brentwood 003C,E07000068,Brentwood,0.78,-0.84,-12.83,2.55,8.1,0.55,-0.79,-6.52,-14.1,2.32,10.53,-1.91,2.31,5.17,-11.01,2.76,5.83,2.40
