LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01024551,Swale 015A,E07000113,Swale,1.83,4.28,-18.35,0.67,-1.08,22.93,-1.46,0.44,-19.2,-4.14,0.00,19.53,4.83,8.29,-17.65,5.27,-2.12,25.27
E01024552,Swale 015B,E07000113,Swale,2.51,5.88,-17.54,4.02,10.58,7.06,1.18,2.5,-8.7,-0.88,2.08,16.36,3.83,9.77,-25.85,9.06,20,0.63
E01024553,Swale 015C,E07000113,Swale,1.06,-11.62,-5.66,-5.96,1.77,18.47,-1.47,-15.83,-9.59,-6.85,-1.50,22.49,3.29,-7.44,-2.33,-5,5.13,16.23
E01024554,Swale 009A,E07000113,Swale,2.49,3.16,-1.12,-8.07,-4.6,29.04,3.25,4.04,0,-6.42,-3.74,29.52,1.74,2.2,-2.27,-9.64,-5.46,28.63
E01024555,Swale 017A,E07000113,Swale,5.15,-13.96,13.67,11.06,-0.32,14.23,10.53,-13.08,15.49,29.95,-1.81,13.71,-0.15,-14.78,11.76,-7.46,1.35,14.69
E01024556,Swale 017B,E07000113,Swale,10.76,-5.15,-7.39,23.25,11.67,15.87,13.31,-19.83,10.37,32.83,9.23,10.16,7.88,16.67,-27.05,12.39,14.17,21.77
E01024557,Swale 017C,E07000113,Swale,0.64,-4.35,6.9,-12.99,8.45,21.84,-2.57,-4.12,-1.16,-17.47,4.80,22.66,3.78,-4.61,14.77,-8.4,11.32,21.05
E01024558,Swale 017D,E07000113,Swale,2.17,2.92,-4.23,-4.82,-8.55,32.89,2.33,4.8,-1.1,-7.69,-8.92,36.88,2.02,0.87,-7.14,-1.99,-8.18,29.30
E01024559,Swale 010A,E07000113,Swale,5.94,19.03,1.81,3.04,10.11,-0.36,3.04,14.04,-17.44,3,7.61,3.96,8.58,24.11,22.5,3.08,12.5,-2.89
E01024560,Swale 012A,E07000113,Swale,5.12,17.38,-15.76,8.1,4.55,0.58,7.95,22.22,-10.75,7.73,6.38,4.35,2.45,11.63,-20.88,8.44,2.88,-1.92
E01024561,Swale 009B,E07000113,Swale,4.49,-4.93,-2.56,11.97,-4.13,22.40,4.36,-11.76,-7.96,16.21,4.76,17.19,4.63,3.05,4.88,7.5,-12.39,27.87
E01024562,Swale 012B,E07000113,Swale,0.84,-7.8,5.46,-0.98,-0.83,16.08,-0.28,-10.39,-2,1.22,-2.33,17.02,1.98,-4.96,14.46,-3.02,0.88,15.24
E01024563,Swale 015D,E07000113,Swale,3.16,2.01,-4.74,2.28,10.95,5.62,4.51,-1.7,-5.84,6.37,10.20,14.78,1.79,5.81,-3.45,-1.92,11.76,-1.32
E01024564,Swale 014A,E07000113,Swale,14.79,27.66,13.13,11.72,1.96,24.33,14.53,14.81,15.38,10.07,3.17,32.17,15.05,45,10.64,13.48,0.78,18.24
E01024565,Swale 016A,E07000113,Swale,-1.46,-17.76,-2.1,-13.78,8.91,19.68,-2.36,-18.64,2.38,-14.21,-1.26,28.57,-0.48,-16.67,-8.47,-13.33,20.14,11.54
E01024566,Swale 016B,E07000113,Swale,-6.52,-26.32,3.16,-26.84,16.13,11.07,-5.49,-27.97,8.43,-24.32,13.89,12.26,-7.59,-24.39,-2.67,-29.17,18.63,9.87
E01024567,Swale 009C,E07000113,Swale,10.52,8.48,13.54,10.15,2.53,24.54,10.2,6.13,18.75,11.03,-5.43,32.20,10.84,10.96,8.48,9.32,11.05,18.54
E01024568,Swale 009D,E07000113,Swale,8.46,2.25,15.77,4.37,12.34,20.12,5.87,-2.65,17.18,2.7,7.26,18.18,11.01,6.88,14.29,5.98,17.83,21.91
E01024569,Swale 012C,E07000113,Swale,0.62,9.96,-0.54,-4.29,-11.4,13.72,0.23,19.01,-5.88,-4.2,-17.02,16.86,0.98,1.54,6.02,-4.38,-6.06,11.35
E01024570,Swale 008A,E07000113,Swale,-0.96,-15.11,-5.48,-1.42,-4.74,20.17,1.82,-3.52,-8.91,-0.44,0.00,17.34,-3.38,-23.81,-2.54,-2.26,-8.96,22.99
E01024571,Swale 008B,E07000113,Swale,2.16,-5.81,12.33,-2.29,0.88,11.49,1.61,-9.68,20.29,-1.69,-4.17,14.29,2.68,-1.71,5.19,-2.87,5.81,9.14
E01024572,Swale 008C,E07000113,Swale,0.69,-3.86,-16,-8.59,15.1,21.89,-1.17,3.74,-27.27,-7.85,4.48,21.84,2.63,-12,-4.11,-9.27,27.93,21.95
E01024573,Swale 008D,E07000113,Swale,-0.75,-21.98,23.57,-8.75,-4.27,19.71,-0.93,-28.68,26.39,-8.38,2.21,21.01,-0.58,-13.59,20.59,-9.09,-10.34,18.75
E01024575,Swale 008E,E07000113,Swale,0.68,-8.5,-7.59,-9.44,5.88,27.75,4.09,0,-8.24,-5.36,12.41,24.73,-2.68,-17.71,-6.67,-13.02,0,30.61
