LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01022720,Fareham 004A,E07000087,Fareham,-4.93,-20.98,-20.5,-12.06,-1.62,27.64,-5.87,-27.97,-11.58,-16.59,2.13,24.60,-3.92,-11.49,-28.57,-7.25,-5.46,30.83
E01022721,Fareham 008A,E07000087,Fareham,9.01,3.96,3.01,6.08,6.69,23.53,8.8,14.74,-7.35,3.27,13.73,17.42,9.22,-5.61,13.85,9.05,0,29.29
E01022722,Fareham 008B,E07000087,Fareham,3.1,-8.56,-2.21,4.28,7.78,9.25,1.81,-15.65,-9.38,4.13,12.50,12.58,4.24,-1.38,5.88,4.42,2.99,7.31
E01022723,Fareham 008C,E07000087,Fareham,0.92,4.21,-9.21,-2.26,-1.48,13.55,0.28,0.85,-5.97,-3.65,0.00,14.15,1.53,8.25,-11.76,-0.78,-3.03,13.10
E01022724,Fareham 008D,E07000087,Fareham,1.42,-13.48,0,-4.6,18.73,21.56,5.28,-8.22,6.67,-3.73,24.19,31.51,-2.39,-19.12,-7.69,-5.43,13.39,13.83
E01022725,Fareham 004B,E07000087,Fareham,2.54,-1.28,-11.19,1.62,4.8,7.99,4.95,1.35,1.56,3.7,4.48,9.30,0.31,-3.66,-22.86,-0.68,5.11,6.94
E01022726,Fareham 004C,E07000087,Fareham,2.5,17.13,-8.33,-3.99,0.96,6.35,3.55,36.9,6.78,-9.76,6.58,0.00,1.49,0,-20.55,2.92,-4.4,11.86
E01022727,Fareham 004D,E07000087,Fareham,-2.37,-15.77,-7.88,-5.43,3,7.00,-3.69,-16.38,-14.61,-2.34,-1.30,5.91,-1.12,-15.2,0,-8.33,7.53,7.89
E01022728,Fareham 011A,E07000087,Fareham,0.89,5.98,-11.79,0.78,2.24,3.16,3.1,3.09,-13,5.02,1.64,14.56,-1.14,9.35,-10.53,-3.37,2.97,-2.35
E01022729,Fareham 004E,E07000087,Fareham,0.43,-4.25,-13.45,-1.88,-1.57,30.00,1.02,10.58,-24.64,0,-4.51,26.09,-0.18,-18.52,2,-3.79,1.65,33.80
E01022730,Fareham 003A,E07000087,Fareham,-1.09,-6.57,-3.3,-2.73,-1.38,5.25,-1.97,-2.08,-16,-1.84,1.46,3.75,-0.26,-10.78,12.2,-3.59,-3.92,6.44
E01022731,Fareham 003B,E07000087,Fareham,-2.17,-11.02,-7.59,-5.43,-3.79,35.56,-5.51,-6.42,-26.14,-7.55,0.00,19.12,1.2,-14.96,15.71,-3.19,-7.38,52.24
E01022732,Fareham 003C,E07000087,Fareham,1.13,-5.9,5.13,-2.32,15.07,2.93,3.35,-4.12,15.22,-3.37,18.18,7.79,-0.89,-7.89,-3.88,-1.36,11.93,0.00
E01022733,Fareham 003D,E07000087,Fareham,1.22,-5.93,-14.89,2.89,6.54,7.04,3.16,-11.9,-14.43,9.21,6.21,12.57,-0.59,0,-15.38,-3.25,6.83,2.62
E01022734,Fareham 003E,E07000087,Fareham,-1.35,-3.7,-12.5,-0.9,2.07,7.96,-1.96,-5.13,-16.81,3.69,3.33,1.12,-0.74,-2.38,-6.74,-5.31,0.82,13.39
E01022735,Fareham 011B,E07000087,Fareham,2.09,-5.22,13.84,-9.02,5.66,28.80,1.43,-15.32,23.08,-11.23,5.80,41.98,2.75,4.8,4.94,-6.64,5.51,18.45
E01022736,Fareham 011C,E07000087,Fareham,1.46,-0.88,-12.17,0.41,10.32,4.41,0.65,3.74,-23.42,1.56,7.27,8.27,2.31,-5,3.85,-0.87,13.79,1.23
E01022737,Fareham 008E,E07000087,Fareham,0.33,-12.18,1.64,-2.84,5.11,10.99,0,-16.3,-5.41,0,4.55,16.80,0.67,-6.8,12.5,-5.75,5.66,6.08
E01022738,Fareham 011D,E07000087,Fareham,2.98,-1.14,-8.26,-7.12,2.15,40.00,-1.35,-12.26,-11.94,-3.68,-3.26,37.50,7.57,15.71,-3.7,-10.86,7.45,41.67
E01022739,Fareham 011E,E07000087,Fareham,10.01,17.39,-0.85,9.05,21.15,1.79,11.06,20.59,9.78,-0.81,26.80,9.76,9.11,14.29,-7.64,19.17,16.22,-2.82
E01022740,Fareham 009A,E07000087,Fareham,-2.85,13.94,-24.84,-10.14,-8.52,12.56,0.5,25.58,0,-9.2,-5.91,8.50,-6.02,1.27,-43.01,-11.21,-10.8,16.09
E01022741,Fareham 009B,E07000087,Fareham,12.9,55.05,5.47,2.36,1.4,9.17,5,40.38,0,-11.49,-0.97,6.31,20.23,71.28,11.67,13.94,3.57,11.63
E01022742,Fareham 009C,E07000087,Fareham,-1.36,-10.53,-26.52,-12.73,5.88,7.52,-0.98,-15.87,-31.34,-11.27,4.69,12.85,-1.72,-3.92,-21.54,-14.36,7.04,3.45
E01022743,Fareham 004F,E07000087,Fareham,-0.49,-0.94,-20.83,-5.51,0,12.81,-0.34,2.88,-21.78,-6.91,6.00,10.80,-0.64,-4.63,-19.78,-3.98,-5.71,14.39
E01022744,Fareham 014A,E07000087,Fareham,-2.35,-9.2,-19.33,-14.42,-7.35,21.93,-3.29,-15.07,-16.47,-15.63,-10.53,25.56,-1.44,-4.44,-23.08,-13.25,-4.14,18.72
E01022745,Fareham 014B,E07000087,Fareham,3.1,9.5,-9.22,-3.76,-10.59,22.48,2.39,7.07,5.71,-10.88,-8.56,21.46,3.81,12.5,-23.94,3.91,-12.5,23.38
E01022746,Fareham 014C,E07000087,Fareham,4.68,12.13,8.8,2.38,0.68,4.05,5.54,5.56,17.74,-0.89,0.00,12.44,3.91,19.53,0,5.44,1.29,-2.11
E01022747,Fareham 014D,E07000087,Fareham,-0.32,-7.6,-13.18,-8.47,-3.94,21.41,-2.48,-9.59,-23.19,-9.94,-10.37,34.48,1.47,-6.12,-1.67,-7.1,2.08,13.71
E01022748,Fareham 014E,E07000087,Fareham,-0.62,8.72,-13.95,-8.52,-0.62,13.13,0.45,29.27,-22.78,-9.09,-8.23,25.62,-1.55,-6.19,-6.45,-7.93,6.75,4.55
