LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01017836,Wycombe 015A,E07000007,Wycombe,8.3,10.11,-7.45,11.08,13.54,11.28,9.04,20.56,-11.11,7.72,18.18,6.06,7.52,0,-3.88,14.92,8.33,16.42
E01017837,Wycombe 015B,E07000007,Wycombe,-0.29,17.22,-19.8,8.73,7.43,1.08,0.19,30,-19.28,2.36,12.64,7.79,-0.76,5.59,-20.28,16.29,2.27,-3.67
E01017838,Wycombe 015C,E07000007,Wycombe,6,5.64,-7.51,9.45,7.95,15.63,5.5,4.07,-13.92,14.42,-1.50,24.66,6.56,7.27,0,3.87,19.81,8.05
E01017839,Wycombe 015D,E07000007,Wycombe,28.49,45.45,73.87,23.47,0.5,6.32,13.77,28.99,22.02,10.46,10.00,5.38,44.75,57.29,136.67,41.76,-9.09,7.22
E01017840,Wycombe 015E,E07000007,Wycombe,6.41,-0.31,3.7,7.77,4.35,17.84,8.35,-5.29,14.29,12.58,4.83,19.44,4.52,5.1,-4,2.92,3.8,16.54
E01017841,Wycombe 015F,E07000007,Wycombe,13.78,21.79,22.16,16.85,-4.64,17.84,13.37,16.39,25.64,20.35,-5.70,14.42,14.18,27.68,19.1,13.5,-3.47,21.10
E01017842,Wycombe 007A,E07000007,Wycombe,-1.19,-4.94,-3.48,-5.78,0.72,12.68,-1.65,0,3.01,-8.64,-4.10,16.18,-0.66,-9.88,-10.67,-2.39,6.8,9.27
E01017843,Wycombe 017A,E07000007,Wycombe,-0.5,-2.71,-5.56,-7.54,3.19,8.64,-0.38,6.48,0,-15.21,10.49,6.88,-0.62,-11.5,-10.96,0.83,-3.28,10.36
E01017844,Wycombe 017B,E07000007,Wycombe,1.95,2.46,-2.51,3.17,3.85,0.98,1.64,4.58,-13.73,2.5,8.33,2.01,2.24,0.65,9.28,3.91,-0.78,0.39
E01017845,Wycombe 017C,E07000007,Wycombe,-0.35,3.17,-4.27,-3.94,-2.74,12.10,-2.07,-7.35,-4.35,-6.27,0.68,18.63,1.44,15.52,-4.17,-1.02,-5.56,7.53
E01017846,Wycombe 021A,E07000007,Wycombe,2.28,1.07,-8.28,9.4,12.7,-8.31,1.93,-3.3,-14.89,4.02,17.60,-0.72,2.62,5.21,0,15.71,7.87,-13.64
E01017847,Wycombe 021B,E07000007,Wycombe,3.62,-3.75,2.38,-6,18.95,9.83,6.87,4.55,-9.23,0.89,25.74,7.43,0.87,-10.77,14.75,-12.02,12.75,11.54
E01017848,Wycombe 021C,E07000007,Wycombe,2.83,7.57,-8.13,0.96,-10.16,20.79,3.21,14.58,-16.42,4.67,-16.45,26.77,2.45,0,1.79,-2.48,-3.92,15.79
E01017849,Wycombe 021D,E07000007,Wycombe,-0.99,-8.02,2.78,-12.47,-3.83,26.77,-0.46,-12.04,12.5,-11.21,-4.29,29.57,-1.51,-2.53,-7.69,-13.58,-3.33,24.46
