LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01020551,Weymouth and Portland 001A,E07000053,Weymouth and Portland,2.36,-7.59,-5.16,-2.81,15.23,22.59,-1.14,-18.5,-14.07,-3.33,16.37,32.35,5.93,7.14,5.13,-2.31,14.12,15.33
E01020552,Weymouth and Portland 001B,E07000053,Weymouth and Portland,2.72,5.66,-7.53,-5.09,11.71,21.26,2.22,11.22,-12.75,-3.21,7.64,16.16,3.18,0.88,-1.54,-6.85,15.12,25.93
E01020553,Weymouth and Portland 004A,E07000053,Weymouth and Portland,8.36,17.3,-12.9,5.99,10.96,24.14,6.25,5.05,-7.22,4.17,9.82,21.35,10.58,31.4,-17.5,8.25,12.32,26.32
E01020554,Weymouth and Portland 004B,E07000053,Weymouth and Portland,1.92,4.06,-15.47,-6.22,19.76,15.23,4.7,13.83,-7.02,-9.23,30.77,18.06,-1.3,-4.85,-21.85,-1.43,7.01,12.66
E01020555,Weymouth and Portland 004C,E07000053,Weymouth and Portland,8.07,11.58,-14.93,5.24,15.64,23.81,9.19,25,-14.29,1.44,18.58,27.27,6.76,0.94,-15.45,10.66,11.29,20.72
E01020556,Weymouth and Portland 004D,E07000053,Weymouth and Portland,8.53,14.18,-6.8,6.47,6.19,17.17,10.85,26.15,-13.7,11.07,3.53,24.16,6.21,2.9,0,0.51,9.15,12.39
E01020557,Weymouth and Portland 002A,E07000053,Weymouth and Portland,5.03,-9.15,33.77,-1.69,-0.58,10.69,3.76,-5.88,15.91,-5.59,-4.79,13.51,6.17,-12.16,57.58,1.96,3.43,8.36
E01020558,Weymouth and Portland 002B,E07000053,Weymouth and Portland,-0.84,0,5.15,-14.39,-10.97,16.73,-0.57,3.81,1.33,-17.06,-5.96,14.77,-1.1,-3.88,9.84,-11.74,-15.23,18.57
E01020559,Weymouth and Portland 002C,E07000053,Weymouth and Portland,-1.06,-6.62,-20.18,-6.57,-18.26,18.08,-1.7,1.82,-20.69,-7.38,-17.24,14.72,-0.48,-12.35,-19.61,-5.71,-19.15,21.17
E01020560,Weymouth and Portland 002D,E07000053,Weymouth and Portland,1.57,3.75,-12.12,-2.86,-7.04,21.09,0.74,12.69,-19.44,-8.49,-3.43,19.34,2.38,-5.26,-3.33,2.64,-10.4,22.71
E01020561,Weymouth and Portland 002E,E07000053,Weymouth and Portland,-5.37,-4.58,-14.08,-4.14,-2.1,-5.73,-5.8,-5.76,-10.68,-5.79,-14.20,6.33,-5.01,-3.45,-17.48,-2.56,10.3,-11.48
E01020562,Weymouth and Portland 009A,E07000053,Weymouth and Portland,2.53,0,-16.73,0.84,5,16.71,1.9,2.55,-22.06,-2.64,6.85,20.32,3.15,-2.58,-10.74,4.45,3.32,13.46
E01020563,Weymouth and Portland 008A,E07000053,Weymouth and Portland,1.01,11.4,-20,-3.2,-10.95,30.00,-0.3,27.59,-38.02,-3.24,-15.11,35.78,2.44,-5.36,16.95,-3.16,-6.94,24.32
E01020564,Weymouth and Portland 009B,E07000053,Weymouth and Portland,-4.35,-8.33,-8.25,-10.22,-4.36,24.24,-1.49,-9.14,9.76,-9.19,-5.56,34.04,-7,-7.54,-20.16,-11.19,-3.14,15.38
E01020565,Weymouth and Portland 009C,E07000053,Weymouth and Portland,2.58,9.91,-16.67,-7.45,5.39,21.80,1.89,14.04,-27.91,-7.91,7.10,23.31,3.24,5.93,-5.68,-6.96,3.91,20.51
E01020566,Weymouth and Portland 009D,E07000053,Weymouth and Portland,-1.53,-8.97,-1.91,-10.35,-8.66,23.35,-4.44,-13.84,1.85,-16.55,-11.68,25.12,1.33,-3.92,-5.94,-4.2,-5.58,21.81
E01020569,Weymouth and Portland 008D,E07000053,Weymouth and Portland,7.92,3.07,-5.16,11.18,16.09,11.76,7.38,1.07,-16.67,14.72,20.16,11.54,8.46,5.26,6.67,7.82,12.12,11.97
E01020570,Weymouth and Portland 001C,E07000053,Weymouth and Portland,0.95,-12.18,2.74,-0.46,-7.14,17.27,0.13,-8.99,-3.9,-8.9,-4.48,23.86,1.74,-14.81,10.14,9.69,-9.59,11.79
E01020571,Weymouth and Portland 001D,E07000053,Weymouth and Portland,-1.38,-5.48,-6.02,-6.63,8.36,8.12,0,-3.52,-0.8,-7.54,9.94,13.64,-2.67,-7.83,-11.29,-5.77,7,3.98
E01020572,Weymouth and Portland 005A,E07000053,Weymouth and Portland,0.63,-6.06,4.84,-7.36,13.99,9.92,-0.91,-8.18,-8,-7.04,23.03,0.78,2.26,-4.09,17.89,-7.74,4.24,18.80
E01020573,Weymouth and Portland 005B,E07000053,Weymouth and Portland,0.66,-11.07,-17.01,-2.76,8.76,18.06,0.9,0.79,-22.13,-5.48,7.61,21.95,0.43,-22.06,-11.76,0,10,14.98
E01020574,Weymouth and Portland 003A,E07000053,Weymouth and Portland,-1.14,-4.1,-18.12,-2.23,6.33,9.71,1.66,2.94,-16.56,1.01,9.78,10.46,-3.72,-10.2,-20,-5.14,3.08,9.14
E01020575,Weymouth and Portland 003B,E07000053,Weymouth and Portland,9.31,13.89,-2.06,13.59,7.31,7.22,7.56,14.72,-2.92,8.96,8.90,3.20,11.12,12.88,-0.94,18.22,5.81,10.53
E01020576,Weymouth and Portland 003C,E07000053,Weymouth and Portland,-1.32,4.59,-14.77,-2.51,-16.88,12.27,-2.53,2.61,-16.88,-6.93,-17.65,14.18,-0.11,6.8,-12.5,2.4,-16.19,10.53
E01020577,Weymouth and Portland 005C,E07000053,Weymouth and Portland,-0.18,-10.73,-15.32,-4.95,25,6.69,2.18,-7.41,-11.48,-4.24,32.09,10.48,-2.61,-14.96,-19.47,-5.73,18.99,3.45
E01020578,Weymouth and Portland 005D,E07000053,Weymouth and Portland,0.89,2.36,-11.69,1.53,-3.39,7.80,3.94,9.35,-4.72,-1.68,-3.74,18.88,-1.75,-3.8,-17.6,4.81,-3.07,0.29
E01020579,Weymouth and Portland 003D,E07000053,Weymouth and Portland,3.17,4.53,-6.25,1.19,-0.84,11.56,4.02,13.97,-17.86,-0.77,5.29,12.66,2.33,-5.43,10,3.24,-6.45,10.64
E01020580,Weymouth and Portland 003E,E07000053,Weymouth and Portland,-1.67,-7.89,-20.78,-0.74,1.45,6.32,-1.23,-22.76,-19.05,5.05,-0.60,16.46,-2.09,9.52,-22.86,-6.25,3.37,-1.46
E01020581,Weymouth and Portland 004E,E07000053,Weymouth and Portland,-3.24,-9.39,-19.57,-8.23,-5.65,11.57,-1.81,-16.82,-15.22,-7.99,1.28,14.40,-4.7,-1.89,-23.91,-8.55,-12.35,9.24
E01020582,Weymouth and Portland 004F,E07000053,Weymouth and Portland,1.53,-12.09,-3.85,-0.58,6.23,16.55,4.27,-19.7,-10.13,3.42,21.13,23.64,-0.84,-4.96,0.97,-4.78,-6.75,12.22
E01020583,Weymouth and Portland 006A,E07000053,Weymouth and Portland,1.03,3.68,-9.33,-4.14,-5.38,16.82,0.31,6,-7.07,-5.56,-9.38,17.84,1.77,1.34,-11.7,-2.61,-1.35,15.86
E01020584,Weymouth and Portland 006B,E07000053,Weymouth and Portland,2.08,-8.07,-9.33,-0.35,2.9,26.10,-0.71,-6.72,-7.48,-5.1,-1.04,23.53,4.76,-9.27,-11.02,4.76,6.95,28.10
E01020585,Weymouth and Portland 006C,E07000053,Weymouth and Portland,2.61,2.88,-3.54,0.2,2.09,13.31,3.96,2.41,1.64,0.41,6.30,13.01,1.27,3.42,-9.62,0,-1.25,13.60
E01020586,Weymouth and Portland 007A,E07000053,Weymouth and Portland,0.24,-6.57,-0.65,-4.07,2.26,9.49,0.65,-3.92,1.19,-7.18,6.72,9.57,-0.15,-9.38,-2.82,-1.06,-2.27,9.43
