LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
W01000121,Conwy 015A,W06000003,Conwy,-3.8,-22.95,2.48,-4.05,-11.93,16.67,-1.14,-15.96,1.45,-2.65,-9.27,23.01,-6.55,-30.34,3.85,-5.52,-14.93,11.51
W01000122,Conwy 014A,W06000003,Conwy,0.2,-9.44,-3.26,-7.65,4.24,15.83,-0.1,-12.41,-6.19,-3,-6.38,24.39,0.5,-6.71,0,-12.1,16.88,6.74
W01000123,Conwy 013A,W06000003,Conwy,1.99,11.96,3.02,-7.82,10.18,2.20,4.26,14.81,2.75,-5.42,2.30,16.67,-0.22,9.22,3.33,-10.24,18.75,-8.65
W01000124,Conwy 012A,W06000003,Conwy,10.82,-6.74,13.64,8,8.13,24.80,10.33,-1.49,12.36,7.56,5.67,23.65,11.3,-12.03,14.94,8.4,10.61,25.88
W01000125,Conwy 013B,W06000003,Conwy,-7.81,3.03,-14.29,-19.14,-10,4.18,-8.19,-2.02,-22.5,-20.19,-3.05,5.49,-7.45,8.08,-4.48,-18.05,-16.13,3.08
W01000126,Conwy 009A,W06000003,Conwy,-0.87,10.49,-12.32,-1.64,-0.27,-3.93,-1.04,1.23,-21.74,7.92,-5.91,2.92,-0.7,20.98,0,-10.6,5.56,-9.52
W01000127,Conwy 009B,W06000003,Conwy,-13.52,-3.8,-22.99,-11.48,-13.86,-19.69,-11.47,-8.39,-15.79,-7.01,-15.83,-14.78,-15.61,1.67,-30.43,-15.96,-11.72,-23.74
W01000128,Conwy 009C,W06000003,Conwy,-4.71,-4.17,-13.41,-0.49,-7.17,-3.35,-2.29,-6.11,-2.2,-2.82,-5.56,6.72,-6.9,-1.83,-25,2.01,-8.59,-9.09
W01000129,Conwy 012B,W06000003,Conwy,9.25,17.53,0.74,11.36,-0.44,13.95,9.66,6.12,15,7.1,13.59,10.20,8.89,29.17,-10.53,15.3,-12.1,17.09
W01000130,Conwy 012C,W06000003,Conwy,24.1,-11.71,26.76,18.05,33.04,42.59,23.96,-20,46.97,14.57,33.73,45.30,24.23,-3,9.21,21.76,32.4,40.00
W01000131,Conwy 012D,W06000003,Conwy,33.87,4.12,9.9,36.11,46.93,62.24,31.86,7.52,2.7,44.5,33.59,58.91,35.73,0.75,18.68,28.8,58.9,64.97
W01000132,Conwy 001A,W06000003,Conwy,4.12,0,-5.41,-1.01,5.94,16.76,8.97,10,-2.13,4.18,-0.66,35.25,-0.51,-10,-8.79,-6.93,13.33,5.33
W01000133,Conwy 002A,W06000003,Conwy,0.33,-7.24,-5.93,-1.53,-7.01,9.01,3.03,-0.84,-8.54,-3.05,0.00,14.04,-2.05,-14.71,-1.89,0,-12.8,5.56
W01000134,Conwy 015B,W06000003,Conwy,-3.57,-9.42,2.75,-7.76,-6.72,4.31,-1.35,-12.43,7.62,-3.15,-12.70,16.50,-5.54,-5.92,-1.77,-12.05,-0.55,-3.35
W01000135,Conwy 006A,W06000003,Conwy,8.71,-7.92,18.38,14.32,9.89,7.73,9.32,5.32,9.09,12.02,15.27,5.40,8.19,-19.44,27.14,16.67,5.37,9.56
W01000136,Conwy 006B,W06000003,Conwy,31.08,10.66,27.84,29.94,42.43,36.36,33.55,14.77,19.39,37.64,35.57,47.24,28.59,5.69,38.46,21.77,50,28.47
W01000137,Conwy 015C,W06000003,Conwy,-1.36,-6.55,7.14,-11.5,2.28,8.04,-2.44,-12.5,16.44,-14.8,6.43,4.67,-0.27,0,-1.23,-7.88,-1.67,11.18
W01000138,Conwy 008A,W06000003,Conwy,-4.32,-2.84,-0.51,-8.42,-12.47,5.90,-1.49,5.63,-3.16,-3.98,-8.21,4.17,-6.93,-11.43,1.94,-12.9,-16.09,7.33
