LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01022175,Cotswold 005A,E07000079,Cotswold,-0.17,-12.15,-1.62,-3.6,1.91,9.51,2.11,-14.62,15.05,-1.59,-0.45,14.36,-2.41,-9.4,-18.48,-5.65,4.03,4.81
E01022176,Cotswold 011A,E07000079,Cotswold,1.03,-8.12,-7.34,-5.93,7.95,18.87,-0.6,-14.21,-10.58,-7.67,9.39,20.51,2.76,-1.23,-2.74,-4.18,6.44,17.28
E01022177,Cotswold 002A,E07000079,Cotswold,-1.49,-18.94,7.78,-14.79,6.44,9.47,-0.42,-22.48,4.4,-18.01,11.00,19.03,-2.44,-15.56,11.24,-11.45,2.21,2.82
E01022178,Cotswold 002B,E07000079,Cotswold,-2.01,-19.09,8.26,-10.53,4.33,9.94,-4.34,-23.36,-1.59,-7.03,3.40,3.01,0.3,-15.04,21.74,-13.85,5.23,16.87
E01022179,Cotswold 001A,E07000079,Cotswold,-1.58,-18.01,5.36,-10.02,4.58,12.85,-2.76,-21.61,3.26,-8.09,0.87,14.55,-0.4,-13.58,7.89,-11.78,8.3,11.34
E01022180,Cotswold 003A,E07000079,Cotswold,9.2,9.45,0.87,8.68,6.89,15.45,10.83,13.19,0.87,7.14,8.90,21.43,7.65,4.79,0.86,10.19,4.98,10.99
E01022181,Cotswold 003B,E07000079,Cotswold,-0.75,0,-8.53,-4.55,-6.74,7.39,-3.5,-26,3.13,-5.71,-5.26,7.00,1.83,37.68,-20,-3.39,-8.16,7.69
E01022182,Cotswold 001B,E07000079,Cotswold,1.08,-2.45,7.38,3.74,1.53,-1.55,1.11,-6.67,8.7,0,8.97,-2.35,1.06,2.02,5.66,7.14,-5.26,-0.84
E01022183,Cotswold 001C,E07000079,Cotswold,-1.15,-13.83,-7.25,-10.99,6.98,8.23,-0.58,-15.12,-17.14,-9.71,5.41,14.63,-1.65,-12.75,2.94,-12.12,8.5,3.35
E01022184,Cotswold 001D,E07000079,Cotswold,3.49,12.37,-7.41,-9.17,7.32,10.15,3.98,16.48,-25.35,-5.39,11.45,10.05,3.06,8.42,12.5,-12.44,3.7,10.25
E01022185,Cotswold 001E,E07000079,Cotswold,-3.59,-18.6,-1.5,-11.35,-4.04,11.53,-0.73,-16.51,1.39,-8.7,-0.66,17.26,-6.16,-20.75,-4.92,-13.85,-7.06,7.36
E01022186,Cotswold 004A,E07000079,Cotswold,-1.29,-0.36,-8.28,-4.57,-3.79,9.12,-3.35,0.65,3.57,-13.58,-3.13,4.40,0.83,-1.59,-21.92,4.62,-4.44,13.26
E01022187,Cotswold 004B,E07000079,Cotswold,1.79,-2.69,-3.45,0.82,-5.44,18.98,1.78,-4.32,-1.77,0.42,-7.18,22.16,1.79,-0.74,-5.04,1.21,-3.74,15.82
E01022188,Cotswold 006A,E07000079,Cotswold,35.9,44.71,38.19,43.4,26.64,18.35,33.95,52.34,13.64,34.91,38.21,25.71,37.84,37.01,68.54,51.68,16.18,11.50
E01022189,Cotswold 006B,E07000079,Cotswold,-2.88,-6.91,-9.33,-7,-8.36,25.89,-5.34,-13.91,-16.67,-1.5,-14.55,31.03,-0.3,0.98,4.48,-12.15,-2.35,21.82
E01022190,Cotswold 006C,E07000079,Cotswold,10.58,14.46,4.2,5.38,12.96,29.20,7.8,7.25,15.6,1.2,2.84,31.34,13.45,24.04,-5.43,9.52,24.03,27.14
E01022191,Cotswold 008A,E07000079,Cotswold,0.88,-3.88,2.26,-8.24,11.48,17.28,0.15,-3.09,-12.22,-2.62,3.33,24.66,1.53,-4.59,17.24,-13.62,19.35,12.71
E01022192,Cotswold 008B,E07000079,Cotswold,3.36,-17.73,20.59,6.78,0.42,10.00,8.19,-9.63,14.6,11.44,1.83,32.31,-1.16,-25.17,28.71,2.36,-0.79,-3.81
E01022193,Cotswold 008C,E07000079,Cotswold,2.04,-6.85,-6.02,-3.93,0,18.89,3.89,2.7,-1.3,0.72,0.81,14.29,0.19,-16.67,-12.5,-8.51,-0.81,22.92
E01022194,Cotswold 007A,E07000079,Cotswold,7.26,12.23,3.88,11.32,10.67,2.16,15.68,26.39,9.28,20.08,7.14,15.25,0.33,-2.99,-0.92,1.72,15.04,-3.96
