LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01022276,Gloucester 010A,E07000081,Gloucester,1.84,-0.4,-0.56,1.01,-11.65,20.65,4.6,-2.1,17.98,5.74,-8.98,15.53,-0.85,1.9,-19.32,-3.59,-13.86,25.28
E01022277,Gloucester 010B,E07000081,Gloucester,-1.28,-6.39,-7.59,-10.11,-6.63,28.36,-3.62,-2.75,-7.5,-17.43,-10.71,37.82,1.08,-10,-7.69,-1.87,-2.55,21.15
E01022278,Gloucester 007A,E07000081,Gloucester,6.32,13.41,-13.17,7.91,-8.63,41.58,6.73,11.76,-14.91,13.71,-13.33,48.42,5.91,15,-10.99,2.33,-4.02,35.51
E01022279,Gloucester 007B,E07000081,Gloucester,-1.26,2.37,-16.38,-7.37,4.81,14.72,-1.08,6.04,-16.09,-9.16,8.82,10.64,-1.44,-1.37,-16.67,-5.56,1.29,18.45
E01022280,Gloucester 010C,E07000081,Gloucester,2.37,13.48,-17.7,-6.04,21.7,30.59,2.32,16.31,-14.14,-6.04,17.65,16.67,2.42,10.32,-20.91,-6.03,25.86,44.19
E01022281,Gloucester 010D,E07000081,Gloucester,0.74,-0.92,-5.12,-11.56,8.38,33.98,0.23,1.8,-6.84,-10.78,1.05,41.30,1.24,-3.77,-3.06,-12.28,16.2,28.07
E01022282,Gloucester 007C,E07000081,Gloucester,-1.42,-12.54,4.11,-9.56,20.14,24.26,-0.3,-8.67,2.55,-7.49,12.83,32.32,-2.52,-16.67,5.66,-11.39,27.78,16.50
E01022283,Gloucester 006A,E07000081,Gloucester,0.34,-11.11,7.3,-13.11,3.45,17.31,1.96,-13,9.72,-12.38,2.31,26.09,-1.16,-9.48,4.62,-13.82,4.57,10.34
E01022284,Gloucester 007D,E07000081,Gloucester,4.41,12.99,-1.47,-0.21,-2.1,22.44,9.42,20.47,9.62,-0.84,5.45,28.21,-0.44,5.51,-13,0.4,-8.59,16.67
E01022285,Gloucester 007E,E07000081,Gloucester,0.67,-6.67,0.81,-4.12,15.52,8.06,-0.93,-16.58,7.03,-0.43,1.59,17.07,2.29,5.06,-5.83,-7.51,32.08,0.96
E01022286,Gloucester 007F,E07000081,Gloucester,2.69,16.32,-12.94,2.44,2.3,3.41,2.75,14.72,-7.33,-0.32,6.40,3.70,2.62,17.82,-19.12,5.37,-1.47,3.16
E01022287,Gloucester 007G,E07000081,Gloucester,5.89,7.46,9.57,4.29,11.61,-0.64,4.12,0,16.83,-0.99,17.20,-3.50,7.83,17.46,1.15,10.55,5.88,1.76
E01022288,Gloucester 005A,E07000081,Gloucester,15.49,22.27,6.52,13.31,22.41,8.67,16.87,19.47,14.81,12.05,26.83,19.40,14.16,25,-0.82,14.51,17.43,0.00
E01022289,Gloucester 005B,E07000081,Gloucester,6.61,1.17,-0.76,12.5,17.41,-4.00,6.39,-3.24,9.92,14.52,4.84,-3.30,6.87,7.26,-9.86,10,33,-4.59
E01022290,Gloucester 005C,E07000081,Gloucester,6.1,2.58,10.31,3.14,29.95,-8.82,5.39,6.63,-11.22,1.45,35.24,-2.41,6.81,-0.97,32.29,4.87,23.91,-14.94
E01022291,Gloucester 005D,E07000081,Gloucester,-1.59,-7.14,-7.59,-0.53,13.27,2.24,-0.81,-1.63,-8.7,1.71,-1.57,4.55,-2.46,-12.7,-6.58,-3.16,35.71,0.00
