LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01007823,Sheffield 069A,E08000019,Sheffield,2.78,4.2,-2.33,9.77,-7.85,4.40,5.66,3.28,5.26,17.33,-5.03,2.27,0.23,5.17,-11.69,3.13,-10.47,5.86
E01007824,Sheffield 066A,E08000019,Sheffield,-0.44,-1.32,-15.6,0,3.42,3.35,1.33,4.8,-15.58,0.93,7.52,2.38,-2.16,-8.74,-15.63,-0.89,0,4.20
E01007825,Sheffield 066B,E08000019,Sheffield,4.99,6.64,5.13,2.28,-2.42,13.59,6.15,4.63,12.9,2.03,-4.22,21.33,3.92,8.74,-3.64,2.53,-0.61,8.26
E01007826,Sheffield 066C,E08000019,Sheffield,-1.23,-11.36,7.6,-15.56,20.27,9.16,-3.3,-12.34,-2.22,-14.74,13.91,10.81,0.77,-10.39,18.52,-16.35,26.9,7.86
E01007827,Sheffield 064A,E08000019,Sheffield,-0.53,1.05,-28.57,-4.69,3.12,15.20,2.54,2.02,-13.7,-4.71,4.71,22.90,-3.6,0,-43.24,-4.67,1.23,9.09
E01007828,Sheffield 059A,E08000019,Sheffield,4.19,-2.48,11.05,-0.49,21.56,0.71,5.07,0,17.44,-1.04,24.00,-2.73,3.44,-4.88,5.77,0,19.44,2.92
E01007829,Sheffield 059B,E08000019,Sheffield,-0.68,0.9,-16.56,-2.19,3.73,10.05,-0.68,0,-11.39,-4.29,6.67,10.31,-0.69,1.87,-21.43,0,0.83,9.80
E01007830,Sheffield 064B,E08000019,Sheffield,-1.17,-7.69,-17.82,-8.67,14.63,5.65,-2.93,-10.31,-8.89,-13.45,24.48,-3.85,0.51,-5.1,-27.38,-3.3,5.3,12.76
E01007831,Sheffield 059C,E08000019,Sheffield,1.07,15.06,-10.26,-5.96,1.34,11.40,4.21,34.26,-18.06,-5.96,6.06,15.22,-1.62,-0.76,-3.57,-5.96,-2.4,8.82
E01007832,Sheffield 059D,E08000019,Sheffield,-1.92,-11.32,-28.08,-1.33,10.79,16.59,-2.37,-14.71,-28.83,0,17.42,13.10,-1.5,-7.75,-27.17,-2.62,4.79,18.90
