LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01023585,North Hertfordshire 005A,E07000099,North Hertfordshire,-2.84,-10.3,-8.26,-17.66,7.12,18.30,-4.82,-10.62,-12.28,-20.45,4.26,17.39,-0.84,-10,-3.85,-14.86,10,19.27
E01023586,North Hertfordshire 005B,E07000099,North Hertfordshire,-1.42,-2.7,6.67,-15.18,3.68,13.06,-3.19,-0.7,0,-20.88,3.18,16.67,0.25,-4.58,13.33,-9.39,4.14,10.00
E01023587,North Hertfordshire 004A,E07000099,North Hertfordshire,1.04,-13.9,10,-6.7,16.59,17.98,1.87,-5.68,5.71,-2.71,9.32,15.79,0.19,-21.21,15,-10.85,24.76,19.61
E01023588,North Hertfordshire 004B,E07000099,North Hertfordshire,3.67,-5.49,-8,-8.11,31.69,20.74,6.29,-0.83,2.33,-2.23,23.88,14.94,1.17,-10.34,-17.98,-13.01,41.28,25.74
E01023589,North Hertfordshire 004C,E07000099,North Hertfordshire,5.24,15.84,2.55,-4.74,17.29,6.47,3.97,22.03,-7.87,-7.44,18.99,4.43,6.61,8.74,16.18,-1.77,15.33,8.24
E01023590,North Hertfordshire 004D,E07000099,North Hertfordshire,7.76,4.67,9.76,3.7,6.46,22.35,3.48,-2.44,7.37,-1.22,2.94,24.76,12.12,12.1,13.04,8.78,10.32,20.67
E01023591,North Hertfordshire 004E,E07000099,North Hertfordshire,1.73,1.69,-11.98,-6.69,13.56,10.33,2.66,19.83,-18.09,-10.57,22.54,4.73,0.79,-17.24,-4.11,-2.59,5.23,14.92
E01023592,North Hertfordshire 004F,E07000099,North Hertfordshire,3.9,1.98,8,6.63,16.89,-14.11,3.66,4.07,1.69,5.12,18.87,-16.13,4.13,-0.55,14.95,7.96,15.04,-12.90
E01023593,North Hertfordshire 004G,E07000099,North Hertfordshire,4.14,8.62,-15.18,-2.2,34.93,0.77,6.08,12.27,-5.26,-2.47,28.70,3.48,2.2,3.94,-25,-1.95,41.58,-1.38
E01023594,North Hertfordshire 014A,E07000099,North Hertfordshire,3.74,8.58,6.07,-10.5,10.47,13.01,5.43,15.12,12.04,-16.47,20.94,11.31,2.13,1.81,0,-4.83,0.79,14.52
E01023595,North Hertfordshire 015A,E07000099,North Hertfordshire,4.95,3.85,11.56,-5.59,8.87,17.38,7.1,3.88,19.44,-4.65,9.15,25.20,2.92,3.82,4,-6.51,8.59,11.32
E01023596,North Hertfordshire 015B,E07000099,North Hertfordshire,3.22,11.7,-15.83,2.51,3.56,7.80,3.47,18.68,-18.84,3.38,-3.51,11.11,3,3.75,-12.86,1.75,10.81,5.33
E01023597,North Hertfordshire 005C,E07000099,North Hertfordshire,2.1,-3.59,7.62,-1.13,2.35,8.95,1.13,-11.57,-4.76,-7.87,6.29,25.66,3.07,5.88,26.19,5.71,-1.29,-4.17
E01023598,North Hertfordshire 005D,E07000099,North Hertfordshire,1.59,-5.32,11.21,-5.13,1.66,17.65,4.52,-7.91,54.55,-2.8,7.53,9.92,-1.11,-2.8,-15.28,-7.26,-3.85,25.64
E01023600,North Hertfordshire 005F,E07000099,North Hertfordshire,-0.52,-6.73,-5,-4.56,5.5,5.88,1.91,-7.69,4.35,-6.6,13.89,8.85,-2.65,-5.77,-14.08,-2.73,-2.72,3.98
E01023601,North Hertfordshire 010A,E07000099,North Hertfordshire,9.63,8.74,-18.55,12.05,26.75,10.41,15.75,19.15,-4.85,15.78,40.68,2.08,3.65,-1.38,-30.51,8.18,11.82,16.80
E01023602,North Hertfordshire 010B,E07000099,North Hertfordshire,1.62,-5.71,14.6,-4.52,14.46,17.69,1.73,-9.41,15.49,-4.35,21.49,17.24,1.52,-1.84,13.64,-4.71,7.81,18.06
