LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01019188,Carlisle 003A,E07000028,Carlisle,12.36,43.92,-5.49,9.59,7.67,4.49,12.31,32.12,1.08,8.8,13.28,4.35,12.4,57.63,-12.36,10.42,3.14,4.61
E01019189,Carlisle 003B,E07000028,Carlisle,-6.41,-10.21,-13.37,-15.04,6.57,17.26,-6.35,-12.42,-12.12,-18.95,14.17,32.39,-6.47,-7.63,-14.56,-10.75,0,6.19
E01019190,Carlisle 003C,E07000028,Carlisle,-4.32,-8.57,-26.83,-7.44,-4.61,9.19,-4.67,-11.71,-29.89,-4.59,1.19,4.78,-3.98,-5.05,-23.38,-10.38,-10.06,13.08
E01019191,Carlisle 003D,E07000028,Carlisle,-2.54,-9.76,-0.63,-8.87,-4.97,11.82,-0.81,1.14,1.19,-8.26,-3.35,12.33,-4.14,-17.95,-2.63,-9.55,-6.56,11.44
E01019192,Carlisle 005A,E07000028,Carlisle,-0.07,2.55,-8.11,-7.28,-1.59,12.39,-1.67,-3.28,-7.5,-12.32,-1.27,17.57,1.49,8.85,-8.82,-2.33,-1.91,8.20
E01019193,Carlisle 009A,E07000028,Carlisle,13.12,28.25,-12.92,17.89,5.47,14.37,10.78,32.26,-25,12.13,4.51,19.44,15.33,24,-1.61,23.34,6.38,10.53
E01019194,Carlisle 009B,E07000028,Carlisle,8.05,19.09,5.39,-2.7,11.66,27.36,7.11,8.64,7.83,-2.31,16.06,35.29,8.94,30.73,3.17,-3.06,7.53,22.05
E01019195,Carlisle 005B,E07000028,Carlisle,1.27,-4.46,-11.54,-5.06,-6.73,31.12,0.15,-11.93,1.41,-10.8,1.30,26.77,2.3,2.61,-22.35,0.45,-14.56,34.59
E01019196,Carlisle 004A,E07000028,Carlisle,0.05,-2.31,-4.35,-7.64,5.19,18.53,-0.33,-3.5,0,-10.38,8.19,21.49,0.42,-1.25,-8.41,-4.69,2.27,16.36
E01019197,Carlisle 011A,E07000028,Carlisle,1.27,7.02,-14.74,2.69,-1.54,8.53,2.44,2.89,4.48,-2.59,1.26,16.67,0.18,11.6,-29.21,7.82,-4.24,2.67
