LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01026419,Breckland 010A,E07000143,Breckland,2.4,20.61,-18.44,-3.55,-2.51,16.73,1.78,11.11,-10.29,-5.2,-2.40,17.65,3.05,32,-26.03,-1.82,-2.63,15.87
E01026420,Breckland 010B,E07000143,Breckland,4.97,8.54,2.59,3.19,-5.94,18.55,5.72,3.33,9.68,5.81,-9.59,23.39,4.18,14.86,-5.56,0.63,-2.14,13.71
E01026421,Breckland 013A,E07000143,Breckland,2.03,10.12,-13.59,4.59,-4.96,7.87,2.91,11.02,-13.13,7.17,-3.61,6.91,1.16,9.17,-14.12,2.13,-6.22,8.84
E01026422,Breckland 011A,E07000143,Breckland,5.29,0,8.5,3.35,0,10.96,3.51,-11.93,9.09,0,3.57,10.47,7.01,12.04,7.69,7.11,-3.32,11.36
E01026423,Breckland 011B,E07000143,Breckland,6.81,5.92,-5.43,5.37,0.91,27.37,4.87,5.68,-9.76,3.45,-1.81,31.67,8.77,6.17,0,7.32,3.7,24.24
E01026424,Breckland 012A,E07000143,Breckland,4.89,-4.93,17.8,-5,8.64,14.61,3.48,-15.89,33.64,-8.5,7.01,14.98,6.35,7.52,-2.38,-1.36,10.28,14.29
E01026425,Breckland 005A,E07000143,Breckland,7.06,11.39,21.66,6.61,2.51,0.60,9.3,12.97,26.72,4.01,17.60,-0.89,4.96,9.71,15.84,9.09,-9.74,1.84
E01026426,Breckland 005B,E07000143,Breckland,2.75,0.9,-9.35,2.79,6.14,10.97,5.15,7.45,-20,5.06,13.11,17.68,0.36,-5.26,1.24,0.27,-1.62,5.94
E01026427,Breckland 005C,E07000143,Breckland,15.01,26.17,24.07,12.69,6.63,12.14,14.35,34.76,15.7,8.18,12.09,10.08,15.61,19.1,32.5,17.41,1.54,13.82
E01026428,Breckland 003A,E07000143,Breckland,-1.46,-8.61,-9.56,-6.81,15,9.34,-2.07,-11.85,-7.65,-8.57,12.90,14.83,-0.87,-5.02,-11.27,-5.11,17.04,4.35
E01026429,Breckland 003B,E07000143,Breckland,3.66,9.69,10.83,-1.09,-7.85,13.29,-0.14,-2.4,5.19,-5.76,-6.77,14.58,7.42,24.51,16.25,4.21,-8.75,12.21
E01026430,Breckland 003C,E07000143,Breckland,10.15,5.13,36.18,10.55,-3.93,14.05,11.06,8.33,40.85,5.19,1.27,16.67,9.31,1.55,32.1,16.07,-8.67,12.04
E01026431,Breckland 003D,E07000143,Breckland,7.37,9.88,20.59,4.5,0.92,8.64,12.17,20.69,10.71,6.16,3.13,19.86,3.26,-1.18,32.61,2.8,-0.82,1.38
E01026432,Breckland 005D,E07000143,Breckland,-0.41,1.32,-17.57,-1.16,-5.56,10.53,0.7,4.24,-11.11,-3.21,0.00,8.72,-1.47,-1.82,-23.68,0.94,-10.13,12.17
E01026433,Breckland 005E,E07000143,Breckland,0.14,-0.62,-3.83,-6.71,6.4,31.86,-0.44,-7.32,13.89,-10.28,7.84,35.71,0.7,6.25,-15.32,-3.17,4.95,28.07
E01026434,Breckland 005F,E07000143,Breckland,4.26,9.36,4.91,-3.18,6.86,8.60,1.76,0,0,-6.35,9.94,8.44,6.67,19.23,10.53,0,4.23,8.73
