LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01024413,Sevenoaks 016A,E07000111,Sevenoaks,-0.18,7.41,3.23,-12.17,-6.85,29.86,-2.04,12.1,11.46,-22.33,-6.76,37.80,1.49,2.99,-5.56,-2,-6.91,24.81
E01024414,Sevenoaks 016B,E07000111,Sevenoaks,-1.27,4.87,-19.7,-3.64,-11.48,51.94,-0.4,10.67,-8.79,-5.43,-17.71,53.03,-2.08,-0.63,-28.57,-1.99,-5.49,50.79
E01024415,Sevenoaks 016C,E07000111,Sevenoaks,-6.55,-11,-26.7,-8.19,-26.05,61.95,-8.35,-21.93,-20.39,-6.29,-32.52,59.63,-4.73,2.11,-33.01,-10.06,-20.09,64.58
E01024416,Sevenoaks 011A,E07000111,Sevenoaks,2.5,9.88,2.22,0.98,0,0.00,1.98,8.47,-6.15,-5.86,3.13,10.00,3,11.46,10,7.87,-3.36,-7.39
E01024417,Sevenoaks 013A,E07000111,Sevenoaks,3.56,3.72,7.46,-6.6,12.7,9.82,1.31,2.13,-6.76,-11.67,12.27,17.32,5.82,5.47,25,-1.55,13.16,3.80
E01024418,Sevenoaks 011B,E07000111,Sevenoaks,2.22,11.92,1.52,3.14,-15.54,6.38,2.05,16.77,-13.51,5.61,-20.17,7.86,2.38,6.8,20.69,0.92,-11.36,5.06
E01024419,Sevenoaks 013B,E07000111,Sevenoaks,1.75,-4.28,10.56,-0.2,-7.49,20.00,-0.83,-3.42,-9.09,-4.42,-10.96,26.49,4.25,-5.06,27.63,4.05,-3.98,14.02
E01024420,Sevenoaks 015A,E07000111,Sevenoaks,-2.58,-7.63,3.33,-10.76,0.86,9.73,-3.19,-4.32,-2.75,-13.11,-1.26,13.64,-1.99,-10.77,9.9,-8.5,3.1,6.19
E01024421,Sevenoaks 003A,E07000111,Sevenoaks,3.15,-2.68,0,-5.17,9.04,14.79,1.27,1.92,-1.92,-11.51,9.04,14.80,5.01,-7.75,1.79,1.81,9.05,14.78
E01024422,Sevenoaks 008A,E07000111,Sevenoaks,13.8,16.25,5.98,14.51,15.19,11.95,11.78,9.36,32.05,9.8,10.29,9.80,15.7,23.35,-13.21,19.1,20.15,13.71
E01024423,Sevenoaks 008B,E07000111,Sevenoaks,-1.42,-9.58,-8.84,-1.62,11.21,4.89,-1.9,-2.82,-10.61,-8.24,21.30,3.49,-0.96,-16.29,-7.41,5.5,0.94,5.76
E01024424,Sevenoaks 011C,E07000111,Sevenoaks,-1.28,-4.9,-2.7,-6.03,5.91,6.64,-0.57,-7.04,17.86,-7.01,6.82,5.66,-1.99,-2.65,-23.64,-5.07,4.92,7.50
E01024425,Sevenoaks 014A,E07000111,Sevenoaks,14.67,22.99,-5.16,9.47,16.13,24.69,13.02,25.85,-5.33,2.17,16.67,29.41,16.24,19.69,-5,16.91,15.5,21.95
E01024426,Sevenoaks 014B,E07000111,Sevenoaks,4.2,14.35,-5.44,-6.56,-0.72,24.71,4.28,21.15,-2.9,-9.89,0.49,24.85,4.13,9.02,-7.69,-3.26,-1.9,24.57
E01024427,Sevenoaks 014C,E07000111,Sevenoaks,0.71,12.61,-20.22,3.67,-6.43,8.63,4.14,16.95,-10.23,3.61,-2.54,11.63,-2.38,8.33,-29.47,3.72,-9.92,6.31
E01024428,Sevenoaks 014D,E07000111,Sevenoaks,1.36,6.79,-4.41,-6.47,7.69,8.93,-0.62,16.1,-5.26,-15.7,8.04,9.80,3.26,-0.68,-3.33,2.95,7.34,8.20
E01024429,Sevenoaks 014E,E07000111,Sevenoaks,5.21,13.88,-0.53,2.95,-2.28,11.52,-0.65,2.34,-7.78,-7.09,-0.76,17.31,10.89,27.4,6.12,12.73,-3.79,7.19
E01024430,Sevenoaks 014F,E07000111,Sevenoaks,7.73,11.74,14.43,3.86,-0.63,18.53,6.53,8.59,1.89,4.29,2.56,14.96,8.93,15.69,29.55,3.48,-3.66,21.97
E01024431,Sevenoaks 005A,E07000111,Sevenoaks,2.9,-3.55,2.94,-7.29,8.02,15.40,2.32,-10.79,-9.09,-3.52,10.73,17.24,3.44,3.5,15.85,-10.94,5.48,13.96
E01024432,Sevenoaks 005B,E07000111,Sevenoaks,1.65,5.76,-1.85,-3.74,-2.98,14.24,-0.54,-4.58,-8.05,-5.69,-5.23,28.83,3.77,17.86,5.33,-1.7,-0.61,5.43
