LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01031338,Adur 002A,E07000223,Adur,0.99,8.84,-4.46,-7.88,-7.29,20.47,1.84,8.14,10.34,-4.72,-8.26,14.88,0.16,9.47,-20.37,-11.11,-6.35,25.56
E01031339,Adur 002B,E07000223,Adur,-0.17,11.4,-15.38,-2.48,-11.93,18.72,-3.33,0.91,-11.48,-8.78,-7.58,15.22,2.99,25.3,-19.64,4.02,-15.69,21.62
E01031340,Adur 002C,E07000223,Adur,2.04,9.85,0,-0.95,-7.34,10.85,2.64,-4.24,20.83,-3.29,-4.49,14.04,1.44,29.41,-20.27,1.46,-10,8.13
E01031341,Adur 008A,E07000223,Adur,7.65,14.34,-2.84,6.56,11.57,8.30,6.7,20.87,-14.17,1.38,17.65,15.53,8.52,8.82,12.09,11.56,6.14,3.70
E01031342,Adur 008B,E07000223,Adur,2.62,0.64,-13.93,14.05,-13.56,8.11,4.83,-8.51,0,15.22,-16.23,16.27,0.61,14.29,-28.33,12.85,-11.04,2.27
E01031343,Adur 008C,E07000223,Adur,0.07,-10.14,-15.38,8.01,7.87,-2.01,3.59,-4.59,-9.86,10.7,2.99,6.47,-3.14,-15.74,-20,5.08,12.78,-7.62
E01031344,Adur 006A,E07000223,Adur,0.5,3.37,-12.21,-2.6,8.06,3.83,0.41,4.31,-7.53,-4,2.74,8.40,0.6,2.17,-17.72,-0.94,14.17,0.00
E01031345,Adur 003A,E07000223,Adur,5.81,9.31,25,-0.63,0.28,11.56,4.32,1.72,22.22,-3.15,4.91,11.11,7.31,19.32,27.69,2.27,-3.68,11.93
E01031346,Adur 006B,E07000223,Adur,6.26,19.08,-7.84,3.07,-0.69,13.56,8.62,30.26,-5.66,3.86,5.97,11.31,4.13,10.31,-10.2,2.3,-6.49,15.59
E01031347,Adur 004A,E07000223,Adur,1.75,9.43,-11.4,-2.53,13.36,1.95,3.66,14.38,-17.89,0.69,15.04,6.09,-0.12,4.43,-3.81,-5.56,11.63,-1.42
E01031348,Adur 004B,E07000223,Adur,4.49,6.73,-10.59,5.22,9.13,10.98,4.71,4.59,-8.55,5.7,14.78,5.95,4.29,8.78,-12.61,4.78,3.48,15.73
E01031349,Adur 001A,E07000223,Adur,-0.72,2.06,-15.17,-0.72,-2.91,8.31,-1.01,3.13,-9.78,-4.55,1.32,5.34,-0.42,1.02,-20.93,3.59,-7.01,10.59
