LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01009522,Coventry 014A,E08000026,Coventry,-0.67,2.22,-2.92,-4.41,3.78,0.29,-4.32,0,-15.73,-3.8,-4.65,-1.96,2.89,4.38,10.98,-5.02,13.76,2.05
E01009523,Coventry 010A,E08000026,Coventry,2.2,0,1.18,0.49,-4.8,10.94,7.92,4.08,40.85,4.48,-8.12,17.24,-3.16,-4.21,-27.55,-3.4,-1.12,5.71
E01009524,Coventry 006A,E08000026,Coventry,3.16,0,-11.94,-3.4,22.5,7.78,6.85,-6.54,3.13,-4.98,33.08,17.29,-0.12,6.03,-25.71,-1.67,12.93,1.87
E01009525,Coventry 006B,E08000026,Coventry,-0.62,-3.4,-1.81,0.63,2.91,-2.90,1.12,-4.5,3.41,4.26,2.14,-2.14,-2.28,-2.42,-7.69,-2.93,3.7,-3.53
E01009526,Coventry 010B,E08000026,Coventry,-2.78,-11.56,-7.88,-6.15,0.97,10.61,-6.03,-21.19,-19.83,-2.49,2.53,5.44,0.5,-1.4,8.05,-9.51,-0.67,15.24
E01009527,Coventry 006C,E08000026,Coventry,1.58,-1.29,-7.83,3.25,11.38,-1.01,0.98,-8.28,0.88,1.63,0.74,16.85,2.2,7.14,-17.48,4.84,24.55,-15.45
E01009528,Coventry 010C,E08000026,Coventry,29.59,58.8,11.3,47.99,10.97,12.21,26.37,69.35,5.1,37.02,12.50,7.49,32.8,48.41,18.99,58.82,9.43,16.50
E01009529,Coventry 014B,E08000026,Coventry,0.45,4.71,-20.26,-4.71,18.35,7.62,2.34,5.22,-7.34,-7.12,14.97,17.35,-1.42,4.23,-32.2,-2.21,22.5,0.00
E01009530,Coventry 014C,E08000026,Coventry,1.69,8.58,-13.27,-0.97,9.83,4.37,2.89,14.07,-21.43,0.78,10.53,9.09,0.55,3.01,-5.1,-2.68,9.17,0.85
E01009531,Coventry 010D,E08000026,Coventry,1.41,-5.79,4.55,-1.88,4.97,6.02,0.93,-15.11,1.47,-2.83,10.71,11.80,1.88,6.8,7.81,-0.86,0,2.10
E01009532,Coventry 033A,E08000026,Coventry,-0.35,-4.18,-8.72,1.06,4.72,1.34,0.45,-4.13,-19.54,2.97,5.22,10.43,-1.08,-4.24,2.35,-0.85,4.24,-4.35
E01009535,Coventry 033B,E08000026,Coventry,0.21,8.29,-20.92,0,-11.18,13.46,-1.4,0,-21.95,-0.49,-7.64,11.36,1.77,16.51,-19.72,0.52,-14.38,15.27
E01009536,Coventry 033C,E08000026,Coventry,-2.47,-7.44,-14.97,-2.11,2.27,1.59,-0.8,-0.95,-13.64,-4.5,3.21,6.86,-4.13,-13.64,-16.46,0.49,1.31,-2.96
E01009537,Coventry 035C,E08000026,Coventry,0.62,1.52,-20.82,-0.92,12.44,12.04,3.92,9.74,-13.68,0.38,8.62,17.24,-2.36,-5.71,-27.34,-2.15,16.51,8.23
E01009538,Coventry 035D,E08000026,Coventry,-0.94,-4.29,-10.96,-4.86,18.75,1.30,-0.64,-10.18,-18.7,1.5,23.20,2.11,-1.22,1.89,-1.9,-10.69,14.5,0.74
E01009539,Coventry 039A,E08000026,Coventry,-0.11,3.37,-18.98,5.05,14.94,-9.76,-2.88,0.5,-26.54,-2.25,16.79,1.14,2.9,6.45,-11.76,14.34,12.73,-17.95
E01009540,Coventry 039B,E08000026,Coventry,5.43,9.9,-1.71,4.01,5.96,7.69,3.64,11.67,-9.29,-3.17,14.29,12.73,7.23,7.96,5.23,11.32,-3.67,4.55
E01009541,Coventry 039C,E08000026,Coventry,2.64,4.07,-6.99,2.41,6.71,5.17,3.87,1.63,-6.78,-0.31,20.14,7.64,1.35,6.5,-7.21,5.84,-7.19,3.24
E01009542,Coventry 039D,E08000026,Coventry,-0.73,13.82,-6.02,-5.63,4,-7.86,-6.95,16.83,-13.97,-14.25,-5.81,-14.29,7.11,10.18,3.54,6.42,17.19,-1.43
E01009543,Coventry 033D,E08000026,Coventry,-0.05,-12.07,6.42,-13.98,27.99,24.62,1.09,-7.94,-6.09,-9.47,22.73,36.84,-1.19,-16.15,20.39,-18.18,34.12,15.07
E01009544,Coventry 038A,E08000026,Coventry,5.39,6.96,-2.6,7.5,7.45,2.98,6.6,5.43,3.61,10.18,0.64,8.97,4.09,8.91,-9.86,4.49,15.87,-1.57
E01009548,Coventry 031A,E08000026,Coventry,6.7,5.24,22.64,2.35,-4.52,10.67,15.95,21.17,49,7.35,-5.81,25.56,-3.15,-9.4,-0.89,-4.53,-2.9,2.45
E01009549,Coventry 037B,E08000026,Coventry,3.66,2.03,-0.58,5.96,-5.33,12.92,6.06,1.68,1.11,11.79,-7.14,17.76,1.36,2.36,-2.41,0.39,-3.53,8.67
E01009550,Coventry 037C,E08000026,Coventry,4.33,18.32,-9.69,4.58,-6.01,9.96,7.61,31.21,-8.62,4.97,-5.59,17.43,1.09,6.06,-10.81,4.17,-6.43,4.23
E01009552,Coventry 037E,E08000026,Coventry,0.99,8.11,-3.37,0.96,-8.06,4.30,1.52,4.14,-10.58,6.67,-7.91,7.64,0.48,11.92,6.76,-4.48,-8.21,1.95
E01009553,Coventry 031B,E08000026,Coventry,19.37,74.63,7.51,43.82,20.53,-1.32,18.29,79.41,6.07,41.9,17.48,-7.50,20.85,69.7,9.29,47.12,27.08,5.63
E01009554,Coventry 034A,E08000026,Coventry,5.8,8.57,-15.77,4.03,6.79,32.26,-0.31,10.75,-28.68,-0.4,3.54,33.33,12.18,6.1,2.15,9.05,10.19,31.67
E01009555,Coventry 034B,E08000026,Coventry,3.31,20.88,-9.19,-3.57,1.54,12.86,3.15,29.21,-1.05,-3.08,-5.81,11.72,3.48,12.9,-17.78,-4.17,9.8,13.86
E01009556,Coventry 034C,E08000026,Coventry,3.97,-3.93,4.07,2.46,2.05,17.31,5.75,-14.29,16.53,3.08,-6.04,50.00,2.19,6.9,-8,1.76,11.25,-1.52
E01009557,Coventry 034D,E08000026,Coventry,-2.11,16.88,-31.79,-4.79,-3.78,10.43,-2.37,19.77,-32.69,-2.81,-5.95,9.82,-1.83,13.51,-30.77,-6.78,-1.62,10.99
E01009558,Coventry 034E,E08000026,Coventry,0.14,-3.86,1.89,-8.4,1.6,35.71,0.13,0.89,12.84,-13.49,-2.38,52.54,0.14,-9.47,-9.71,-2.87,6.25,23.46
E01009559,Coventry 034F,E08000026,Coventry,2.12,4.76,2.13,1.41,-3.83,5.74,6.52,3.49,9.9,8.14,3.52,6.90,-1.89,6.1,-6.9,-4.92,-11.03,4.92
E01009560,Coventry 040A,E08000026,Coventry,-2.36,-10.2,-3.95,-6.07,-3.37,10.94,-4.18,-7.94,-4.04,-12.45,-3.70,11.72,-0.53,-12.4,-3.85,0.94,-3.05,10.29
E01009561,Coventry 040B,E08000026,Coventry,2.16,14.04,8.16,0.59,4.11,-6.62,5.44,26.55,-1.32,1.57,9.03,-3.01,-0.85,2.46,18.31,-0.39,-0.68,-9.25
E01009562,Coventry 040C,E08000026,Coventry,0.42,1.72,-13.41,1.02,4.36,1.35,-0.97,-10.26,-9.3,-0.38,8.23,0.00,1.8,13.79,-17.95,2.61,0.61,2.44
E01009563,Coventry 040D,E08000026,Coventry,2.31,4.67,1.7,1.72,-0.92,4.35,1.34,5.92,0,-0.39,-1.83,4.03,3.23,3.55,3.9,3.8,0,4.59
E01009564,Coventry 005A,E08000026,Coventry,10.68,6.26,2.58,14.9,17.39,15.38,13.13,16.18,-2.04,19.44,15.84,-1.82,8.16,-2.59,8.06,10.1,19.28,30.65
E01009565,Coventry 009A,E08000026,Coventry,3.43,0.19,9.73,5.58,-1.16,0.00,2.64,0.73,12.69,1.7,4.88,-7.58,4.24,-0.39,6.5,10,-6.67,5.43
E01009566,Coventry 009B,E08000026,Coventry,11.26,12.57,18.64,8.23,10.53,9.21,11.71,21.89,14.41,3.09,17.11,2.56,10.77,2.46,23.53,14.1,3.95,16.22
E01009567,Coventry 009C,E08000026,Coventry,3.36,7.81,-4.17,2.47,17.09,-9.77,2.78,15.81,-14.94,-0.7,14.78,-6.85,4,-0.38,8.21,6.47,20.24,-11.88
E01009568,Coventry 009D,E08000026,Coventry,-0.1,2.31,-14.19,3.03,6.94,-5.26,1.8,5.86,-9.62,1.54,12.82,-3.66,-2.15,-1.14,-19.29,4.73,0,-6.74
E01009569,Coventry 015A,E08000026,Coventry,6.7,7.3,6.7,7.41,4.6,4.00,5.49,8.56,0,4.14,4.17,18.42,8,6.01,13.95,11.28,5.13,-4.84
E01009570,Coventry 015B,E08000026,Coventry,12.27,16.73,-10.74,21.93,12.95,0.00,10.41,11.74,-10.24,20.1,10.40,-1.35,14.41,22.57,-11.25,24.23,16.16,1.19
E01009571,Coventry 015C,E08000026,Coventry,11.79,16.29,6.16,9.91,15.79,9.52,9.54,18.75,8,6.81,6.40,3.53,14.44,13.84,4.5,13.98,33.85,15.66
E01009572,Coventry 015D,E08000026,Coventry,11.6,17.85,2.52,9.43,14.58,11.93,12.43,15.47,17.69,6.24,27.55,5.56,10.7,20.57,-10.53,13.1,1.06,18.18
E01009573,Coventry 015E,E08000026,Coventry,0.06,10.48,-8.46,-2.29,3.72,-10.32,-2.18,8.6,-16.43,-1.4,-1.03,-15.52,2.58,12.56,0.83,-3.36,8.79,-5.88
E01009574,Coventry 015F,E08000026,Coventry,7.73,2.85,1.14,12.94,10.58,6.62,5,-2.16,3.62,7.33,-2.68,30.00,11.05,8,-1.6,21.15,29.87,-13.58
E01009575,Coventry 005B,E08000026,Coventry,6.31,-2.07,5.14,17.97,4.86,-11.57,10.6,-3.53,16.04,28.05,0.00,-6.78,2.21,-0.6,-5.56,9.13,10,-16.13
E01009576,Coventry 008A,E08000026,Coventry,-3.83,-3.19,-11.11,-11.24,22.73,-10.64,-2.54,-4.02,-11.54,-10.73,28.26,-7.37,-5.09,-2.16,-10.71,-11.76,17.57,-12.86
E01009577,Coventry 007A,E08000026,Coventry,-7.72,-6.51,-37.94,-3.54,5.58,10.32,-11.84,-10.38,-44.29,-9.93,3.88,30.00,-3.46,-2.46,-30.09,3.02,7.45,-2.63
E01009578,Coventry 008B,E08000026,Coventry,-1.07,-5.44,-15.24,-6.02,-2.52,32.29,0.26,0.75,-10.84,-2.81,-8.04,34.02,-2.47,-13.21,-19.75,-9.24,3.03,30.53
E01009579,Coventry 007B,E08000026,Coventry,25.99,43.74,11.11,25.11,34.85,-2.11,22.46,33.33,5.47,22.29,38.71,-6.25,29.42,55.29,16.2,27.84,30.77,0.91
E01009580,Coventry 019A,E08000026,Coventry,-0.3,5.85,-20.95,-8.72,14.59,6.33,-1.39,5,-27.27,-7.52,19.64,1.49,0.74,6.67,-14.08,-10,9.92,10.24
E01009581,Coventry 007C,E08000026,Coventry,1.39,1.02,-7.38,3.74,9.51,-1.92,-0.6,5.79,-15.38,-1.85,13.85,-6.67,3.27,-3.43,1.56,9.43,5.26,1.28
E01009582,Coventry 008C,E08000026,Coventry,-1.82,6.11,-14.23,-7.76,10.4,-0.68,-0.12,18.06,-13.04,-8.63,18.06,-11.63,-3.37,-5.77,-15.32,-6.95,3.49,7.83
E01009583,Coventry 008D,E08000026,Coventry,1.27,13.86,4.55,-6.5,-1.79,4.58,3.43,25.17,2,-5.48,-3.94,8.00,-0.7,3.75,7.14,-7.51,0,1.89
E01009584,Coventry 007D,E08000026,Coventry,-1.75,-9.4,4.14,-4.65,10.12,-2.68,-4.04,-8.33,-7.78,-10.84,16.26,-2.94,0.54,-10.39,17.72,2.23,4.03,-2.47
E01009585,Coventry 007E,E08000026,Coventry,33.47,48.09,2.88,52.42,13.67,-27.85,30.05,44.44,6.06,48.51,-1.22,-35.48,37,52.33,0,56.13,35.09,-22.92
E01009586,Coventry 008E,E08000026,Coventry,-5.85,-12.11,-10.69,-11.7,11.68,-0.93,-8.32,-16.28,-15.38,-14.29,12.33,-0.68,-3.3,-7.33,-5.04,-9.06,11.03,-1.13
E01009587,Coventry 011A,E08000026,Coventry,11.71,15.75,6.97,13.43,10,3.61,11.5,15.79,13.33,8.6,20.37,-2.86,11.92,15.7,1.8,19.06,-0.98,8.33
E01009588,Coventry 043A,E08000026,Coventry,4.16,0,10.81,6.84,13.5,-7.99,6,-4.97,5.47,14.12,16.67,-5.15,2.4,5.03,18.09,0.35,10.26,-10.17
E01009589,Coventry 001A,E08000026,Coventry,-2.16,-15.58,-7.08,-4.4,14.05,14.63,-2.59,-20.79,-1,-8.17,35.78,5.13,-1.71,-9.09,-12.5,-0.35,-3.76,23.26
E01009590,Coventry 002A,E08000026,Coventry,2.17,-2.65,-7.37,0.68,12.99,5.11,2.56,-7.2,-5.66,2.76,20.63,0.78,1.76,2.97,-9.52,-1.34,5.47,8.90
E01009591,Coventry 002B,E08000026,Coventry,1.92,4.82,2.62,-3.57,6.47,10.06,1.1,6.56,7.89,-9.79,11.97,8.11,2.74,2.94,-2.61,2.84,0.87,11.76
E01009592,Coventry 043B,E08000026,Coventry,2.04,3.45,-15.85,3.13,8.7,14.60,4.04,-5.78,0,4.85,15.15,26.67,0.12,14.92,-31.97,1.66,2.78,5.19
E01009593,Coventry 002C,E08000026,Coventry,-1.1,1.88,-21.76,-6.09,15.36,7.26,-2.75,-10.73,-21.09,-2.37,19.55,2.13,0.59,17.48,-22.52,-9.8,11.19,11.73
E01009594,Coventry 006D,E08000026,Coventry,-1.15,-1.14,-13.13,-0.43,-2.43,9.82,-2.28,1.36,-7.07,-0.88,-13.37,12.87,0,-4.27,-19.19,0,9.55,7.32
E01009596,Coventry 043C,E08000026,Coventry,23.99,40.91,3.77,29.74,8.76,19.88,23.83,49.71,-4.13,29.14,5.15,21.79,24.16,32.4,11.86,30.39,13.04,18.07
E01009597,Coventry 043D,E08000026,Coventry,4.58,0.51,-1.67,3.74,12.12,11.29,7.19,3.54,-6.72,10.8,10.87,13.51,2.06,-2.59,3.31,-2.9,13.49,9.49
E01009598,Coventry 002D,E08000026,Coventry,0.78,15.32,-13,-0.6,7.36,-3.23,0,8.06,-9.09,-5.13,15.85,-6.67,1.58,24.49,-16.81,4.82,-1.23,-0.45
E01009599,Coventry 013A,E08000026,Coventry,-1.79,12.12,-21.9,-7.79,-3.81,8.88,-4.37,1.09,-29.17,-12.87,-2.70,15.60,0.82,26.03,-13.85,-2.19,-4.8,3.07
