LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01026949,Corby 005A,E07000150,Corby,5.05,18.03,-7.65,3.25,13.75,-0.84,3.32,7.29,-10.1,-0.38,23.70,-4.85,6.88,29.89,-5.15,7.96,3.73,2.22
E01026950,Corby 005B,E07000150,Corby,0,-2.93,-10.31,2.45,22.55,-12.30,-1.08,0.51,-16.67,3.55,16.50,-17.72,1.11,-6.7,-2.54,1.32,28.71,-8.33
E01026951,Corby 005C,E07000150,Corby,-1.33,-6.91,-5.68,-1.84,7.88,6.00,-3.71,-16.15,-2.73,-4.86,13.86,2.94,1.14,3.5,-8.4,1.56,1.96,8.54
E01026952,Corby 005D,E07000150,Corby,24.06,28.11,3.61,24.32,38.98,17.62,24.63,29.79,-1.05,22.17,44.19,23.81,23.49,26.37,9.86,26.5,33.6,12.84
E01026953,Corby 008A,E07000150,Corby,-1.71,-5.71,-19.75,-7.49,-3.86,23.19,-2.97,-15.22,-13.41,-9.78,-4.00,25.00,-0.43,4.82,-26.25,-4.95,-3.72,21.53
E01026954,Corby 008B,E07000150,Corby,8.33,29.69,-5.95,2.86,9.96,8.23,6.89,27.78,-8.53,2.46,3.68,11.11,9.86,32.06,-3.25,3.27,16.8,5.81
E01026955,Corby 008C,E07000150,Corby,-3.32,-10.04,-10.38,-13.33,5.42,17.28,-4.24,-17.42,-11.7,-13.75,3.62,28.26,-2.34,0,-8.99,-12.92,7.39,7.07
E01026956,Corby 008D,E07000150,Corby,11.95,19.05,-8.33,10.6,17.35,21.93,12.86,16.18,0.83,11.97,16.56,19.05,11.09,22.41,-15.97,9.28,18.03,24.27
E01026957,Corby 003A,E07000150,Corby,11,30.6,10.7,0.67,17.41,10.46,10.13,30.08,8.42,-2.43,22.92,10.14,11.9,31.19,13.04,4.44,12.08,10.70
E01026958,Corby 003B,E07000150,Corby,4.42,5.45,-4.37,2.1,10.03,18.18,2.93,12.22,-1.75,0,-3.66,13.16,6.04,-1.37,-6.96,4.3,28,25.00
E01026959,Corby 006A,E07000150,Corby,8.15,15.47,8.38,4.49,5.95,10.27,7.22,14.5,1.28,3.26,7.87,12.77,9,16.33,14.61,5.79,4.23,8.46
E01026960,Corby 006B,E07000150,Corby,3.1,3.32,-4.08,2.23,18.3,-3.19,3.46,14.44,-0.79,-2.13,15.57,-10.00,2.73,-7.73,-7.63,7.05,21.57,1.85
E01026961,Corby 006C,E07000150,Corby,4.91,-1.39,-8.82,5.85,29.9,-0.79,3.78,-6.75,0,3.97,19.09,11.32,6.22,5.65,-19.35,8.05,44.05,-9.46
E01026962,Corby 004A,E07000150,Corby,2.89,25.22,-20.42,-0.99,8.21,2.29,3.63,38.94,-8.51,-5.77,0.77,3.33,2.17,11.97,-31.96,4.12,15.22,1.41
E01026963,Corby 009A,E07000150,Corby,-0.43,0.91,-4.17,-6.62,6.33,28.21,-4.85,-4.82,-3.16,-11.28,-1.74,26.32,3.86,6.71,-5.15,-2.39,15.09,30.00
E01026965,Corby 006D,E07000150,Corby,41.6,64.52,7.89,52.63,22.83,34.44,39.86,52.17,3.37,53.88,30.21,26.67,43.42,80,11.88,51.38,14.77,42.22
E01026966,Corby 006E,E07000150,Corby,2.94,14.12,-16.46,3.66,-0.96,15.18,2.62,16.08,-18.8,8.26,-13.33,20.56,3.26,11.61,-14.29,-0.85,12.93,10.26
E01026967,Corby 006F,E07000150,Corby,9.5,21.07,-9.66,12.42,10.47,5.02,9.07,26.49,-25.55,17.89,8.22,4.84,9.95,16.17,11.88,6.53,12.67,5.19
E01026968,Corby 006G,E07000150,Corby,8.97,6.86,-8.02,16.61,8.46,17.14,12.83,21.82,-14.29,18.28,9.93,24.62,5.05,-6.49,-2.21,14.73,6.72,10.67
E01026969,Corby 002A,E07000150,Corby,4.79,17.19,-14.5,7.57,7.02,2.46,2.64,12.39,-17.65,1.13,12.50,2.34,6.83,22.22,-11.22,14.77,1.94,2.54
E01026970,Corby 002B,E07000150,Corby,0.58,-7.06,-2.28,-4.28,20.55,4.92,-2.89,-8.43,-8.85,-10.83,18.00,15.07,4.07,-5.68,4.72,2.75,23.24,-1.82
E01026971,Corby 001A,E07000150,Corby,3.43,-14.42,2.93,-7.11,23.86,26.22,-1.16,-19.62,-2.75,-11.42,18.95,26.67,8.05,-9.09,9.38,-2.59,29.55,25.90
E01026972,Corby 002C,E07000150,Corby,3.75,-1.12,7.69,1.2,22.57,-5.48,6.08,11.86,9,-1.65,25.37,-5.15,1.53,-13.97,6.48,3.91,19.51,-5.74
E01026973,Corby 004B,E07000150,Corby,1.29,5.36,7.65,-8.67,6.52,7.79,1.36,8.09,13.41,-11.24,5.00,10.09,1.22,2.4,2.27,-5.95,8.09,5.93
E01026974,Corby 004C,E07000150,Corby,-1.53,4.4,-16.22,-8.01,8.2,3.03,-3.61,17.57,-33.33,-7.26,5.93,0.00,0.5,-7.06,6.25,-8.74,10.32,5.80
E01026975,Corby 004D,E07000150,Corby,0.55,4.37,-9.71,-1.76,4.98,4.06,2.38,17.07,-12.5,-1.88,6.31,5.04,-1.22,-7.75,-6.33,-1.63,3.85,3.29
E01026976,Corby 002D,E07000150,Corby,14.86,26.51,9.9,8.96,23.08,5.26,17.58,37.42,15,8.63,21.97,3.17,12.02,14.69,4.9,9.29,24.35,7.14
E01026977,Corby 003C,E07000150,Corby,50,68.06,46.51,73.56,32.1,22.42,51.12,70.86,43.9,75.09,31.17,25.54,48.93,65.41,48.89,72.09,33.04,19.61
E01026978,Corby 003D,E07000150,Corby,37.09,32.21,38.89,45.92,39.26,21.46,33.61,23.81,38.16,43.15,34.97,21.55,40.72,42.5,39.71,48.59,44.09,21.37
E01026979,Corby 001B,E07000150,Corby,15.73,8.3,13.48,9.37,13.62,43.46,13.53,5.38,10.29,6.73,12.09,44.44,17.87,11.11,16.44,11.86,15.34,42.61
