LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01028598,South Oxfordshire 005A,E07000179,South Oxfordshire,2.02,-1.56,-4.98,-1.51,-0.5,18.96,2.83,-4.19,-5.47,0.56,-0.64,22.90,1.19,1.03,-4.42,-3.49,-0.34,14.90
E01028599,South Oxfordshire 011A,E07000179,South Oxfordshire,0,-4.06,-9.7,-10.99,-2.57,23.17,0.14,-17.48,-9.38,-9.05,2.04,27.56,-0.14,10.64,-10,-13,-6.71,19.46
E01028600,South Oxfordshire 007A,E07000179,South Oxfordshire,-2.23,-18.82,2.72,-11.91,9.62,12.00,-3.61,-26.14,18.75,-15.32,13.46,10.14,-0.8,-9.32,-16.42,-8.11,5.77,13.37
E01028601,South Oxfordshire 011B,E07000179,South Oxfordshire,-12.89,-9.8,-24.71,-16,1.32,6.70,-16.73,-1.72,-29.91,-20.46,10.62,5.68,-5.56,-17.05,-6.38,-3.77,-7.83,7.55
E01028602,South Oxfordshire 011C,E07000179,South Oxfordshire,-11.13,-8.71,-9.09,-15.92,3.85,6.45,-9.85,-3.29,4.65,-16.08,0.00,10.34,-13,-13.92,-22.22,-15.59,8.33,3.03
E01028603,South Oxfordshire 007B,E07000179,South Oxfordshire,0.25,-9.44,11.11,-10.46,13.36,11.54,-3.5,-13.45,-4.94,-18.01,23.77,7.37,4.38,-5.26,40,-2.5,3.2,16.09
E01028604,South Oxfordshire 006A,E07000179,South Oxfordshire,-1,0.75,-14.22,-3.6,1.69,18.18,0.5,3.57,-11.43,-1.63,9.02,4.23,-2.48,-1.97,-17.17,-5.57,-6.09,30.12
E01028605,South Oxfordshire 006B,E07000179,South Oxfordshire,1.82,1.83,-3.32,0.61,5.73,3.36,-0.6,3.11,-16.95,-1.22,2.92,5.76,4.31,0.6,13.98,2.4,9.09,1.26
E01028606,South Oxfordshire 007C,E07000179,South Oxfordshire,-5.63,-18.41,0.67,-20.08,-0.27,10.99,-5.05,-17.24,20.78,-18.8,-4.17,8.82,-6.2,-19.7,-20.55,-21.34,3.78,12.81
E01028607,South Oxfordshire 006C,E07000179,South Oxfordshire,-2.01,-5.86,-16.22,-8.74,5.16,11.24,-3.03,-0.8,-27.63,-9.09,3.18,12.17,-1.02,-11.4,-4.17,-8.42,7.19,10.49
E01028608,South Oxfordshire 012A,E07000179,South Oxfordshire,-4.16,-3.62,-9.92,-14.25,-1.02,7.98,-6.83,-17.89,5.88,-20.44,1.39,8.77,-1.45,14.29,-30.19,-7.65,-3.33,7.38
E01028609,South Oxfordshire 007D,E07000179,South Oxfordshire,-0.44,-14.08,9.85,-6.92,2.68,24.24,1.29,-7.43,5.13,-4.02,-0.79,27.55,-2.25,-21.32,16.67,-9.92,5.93,21.00
E01028610,South Oxfordshire 007E,E07000179,South Oxfordshire,-3.58,-6.99,-25.81,-7.88,-2.6,23.05,-6.53,-13.45,-40.95,-2.37,-4.97,18.70,-0.53,0,-6.17,-13.11,0,27.07
