LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01029870,Babergh 010A,E07000200,Babergh,3.27,-1.72,18.6,0.77,-1.79,10.05,0.52,0,14.93,-6.15,-3.60,10.34,5.95,-3.39,22.58,7.73,0,9.80
E01029871,Babergh 011A,E07000200,Babergh,1.71,-1.64,-2.5,-2.47,-6.09,15.68,1.56,-14.95,12.96,-5.16,-7.74,25.48,1.85,17.11,-15.15,0,-4.52,8.45
E01029872,Babergh 010B,E07000200,Babergh,-4.05,-14.68,-4.79,-10.14,-7.2,16.07,-5.7,-15.13,-1.25,-16.67,-1.62,10.81,-2.27,-14.14,-9.09,-2.6,-12.63,21.02
E01029873,Babergh 011B,E07000200,Babergh,0.99,-8.36,-10.2,-1.48,0,13.64,-0.29,-5.16,-6.74,-4.35,0.78,8.11,2.23,-11.54,-13.08,1.52,-0.77,18.56
E01029874,Babergh 011C,E07000200,Babergh,-0.63,-10.16,-4.91,-13.55,12.5,24.44,-0.58,-14.81,6.67,-12.46,3.78,32.03,-0.69,-4.9,-15.13,-14.63,22.16,17.61
E01029875,Babergh 009A,E07000200,Babergh,2.1,-5.87,1.93,2.5,-3.21,12.90,1.99,-10.34,5.22,6.42,-6.37,14.11,2.22,-0.58,-2.17,-1.31,0,11.79
E01029876,Babergh 001A,E07000200,Babergh,2.01,-5.82,0.48,-7.41,6.34,16.56,0.19,-12.8,3.77,-11.04,4.18,22.64,3.89,4,-2.97,-3.73,8.55,11.34
E01029877,Babergh 005A,E07000200,Babergh,5.88,8.42,3.64,-4.49,7.32,16.26,6.97,5.77,26.92,-5.11,3.01,21.05,4.78,11.63,-17.24,-3.89,12.16,12.18
E01029878,Babergh 005B,E07000200,Babergh,3.7,-5.37,3.26,-3.38,1.76,17.25,1.03,-8.45,25,-7.69,4.23,6.67,6.4,-2.56,-13.46,2.1,-0.7,26.99
E01029879,Babergh 005C,E07000200,Babergh,-2.2,-10.96,-4.49,-16.22,-3.39,25.38,-2.05,-13.22,4.6,-12.73,-7.41,23.17,-2.35,-8.41,-15.94,-19.57,0.52,27.54
