"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02004600","Cheltenham 001","E07000078","Cheltenham","E12000009","South West",740,840,650,190
"E02004601","Cheltenham 002","E07000078","Cheltenham","E12000009","South West",870,990,770,230
"E02004602","Cheltenham 003","E07000078","Cheltenham","E12000009","South West",620,700,540,160
"E02004603","Cheltenham 004","E07000078","Cheltenham","E12000009","South West",690,790,600,190
"E02004604","Cheltenham 005","E07000078","Cheltenham","E12000009","South West",610,690,530,160
"E02004605","Cheltenham 006","E07000078","Cheltenham","E12000009","South West",580,660,510,150
"E02004606","Cheltenham 007","E07000078","Cheltenham","E12000009","South West",680,770,600,170
"E02004607","Cheltenham 008","E07000078","Cheltenham","E12000009","South West",860,980,760,230
"E02004608","Cheltenham 009","E07000078","Cheltenham","E12000009","South West",860,980,750,230
"E02004609","Cheltenham 010","E07000078","Cheltenham","E12000009","South West",850,960,750,210
"E02004610","Cheltenham 011","E07000078","Cheltenham","E12000009","South West",860,970,750,220
"E02004611","Cheltenham 012","E07000078","Cheltenham","E12000009","South West",910,1030,800,230
"E02004612","Cheltenham 013","E07000078","Cheltenham","E12000009","South West",760,860,670,190
"E02004613","Cheltenham 014","E07000078","Cheltenham","E12000009","South West",960,1100,840,250
"E02004614","Cheltenham 015","E07000078","Cheltenham","E12000009","South West",1040,1220,890,330
