"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02006261","Mid Suffolk 001","E07000203","Mid Suffolk","E12000006","East of England",780,880,690,190
"E02006262","Mid Suffolk 002","E07000203","Mid Suffolk","E12000006","East of England",810,920,720,200
"E02006263","Mid Suffolk 003","E07000203","Mid Suffolk","E12000006","East of England",770,870,680,190
"E02006264","Mid Suffolk 004","E07000203","Mid Suffolk","E12000006","East of England",890,1000,780,220
"E02006265","Mid Suffolk 005","E07000203","Mid Suffolk","E12000006","East of England",760,860,670,190
"E02006266","Mid Suffolk 006","E07000203","Mid Suffolk","E12000006","East of England",800,910,710,200
"E02006267","Mid Suffolk 007","E07000203","Mid Suffolk","E12000006","East of England",880,1000,780,220
"E02006268","Mid Suffolk 008","E07000203","Mid Suffolk","E12000006","East of England",600,680,530,150
"E02006269","Mid Suffolk 009","E07000203","Mid Suffolk","E12000006","East of England",910,1060,790,270
"E02006270","Mid Suffolk 010","E07000203","Mid Suffolk","E12000006","East of England",880,1000,770,220
"E02006271","Mid Suffolk 011","E07000203","Mid Suffolk","E12000006","East of England",800,900,710,200
"E02006272","Mid Suffolk 012","E07000203","Mid Suffolk","E12000006","East of England",780,880,690,190
