"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02005639","Kettering 001","E07000153","Kettering","E12000004","East Midlands",820,930,720,210
"E02005640","Kettering 002","E07000153","Kettering","E12000004","East Midlands",710,810,620,180
"E02005641","Kettering 003","E07000153","Kettering","E12000004","East Midlands",680,770,600,170
"E02005642","Kettering 004","E07000153","Kettering","E12000004","East Midlands",810,920,710,210
"E02005643","Kettering 005","E07000153","Kettering","E12000004","East Midlands",560,630,490,140
"E02005644","Kettering 006","E07000153","Kettering","E12000004","East Midlands",600,690,530,160
"E02005645","Kettering 007","E07000153","Kettering","E12000004","East Midlands",670,760,580,180
"E02005646","Kettering 008","E07000153","Kettering","E12000004","East Midlands",710,800,620,180
"E02005647","Kettering 009","E07000153","Kettering","E12000004","East Midlands",630,720,560,160
"E02005648","Kettering 010","E07000153","Kettering","E12000004","East Midlands",830,940,730,210
"E02005649","Kettering 011","E07000153","Kettering","E12000004","East Midlands",690,790,610,190
