"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02005835","Bassetlaw 001","E07000171","Bassetlaw","E12000004","East Midlands",580,660,510,150
"E02005836","Bassetlaw 002","E07000171","Bassetlaw","E12000004","East Midlands",750,850,660,190
"E02005837","Bassetlaw 003","E07000171","Bassetlaw","E12000004","East Midlands",790,900,690,210
"E02005838","Bassetlaw 004","E07000171","Bassetlaw","E12000004","East Midlands",620,700,550,160
"E02005839","Bassetlaw 005","E07000171","Bassetlaw","E12000004","East Midlands",600,670,520,150
"E02005840","Bassetlaw 006","E07000171","Bassetlaw","E12000004","East Midlands",780,890,690,200
"E02005842","Bassetlaw 008","E07000171","Bassetlaw","E12000004","East Midlands",650,740,570,160
"E02005843","Bassetlaw 009","E07000171","Bassetlaw","E12000004","East Midlands",710,810,630,180
"E02005844","Bassetlaw 010","E07000171","Bassetlaw","E12000004","East Midlands",630,710,550,160
"E02005846","Bassetlaw 012","E07000171","Bassetlaw","E12000004","East Midlands",470,530,410,120
"E02005847","Bassetlaw 013","E07000171","Bassetlaw","E12000004","East Midlands",670,760,590,170
"E02005848","Bassetlaw 014","E07000171","Bassetlaw","E12000004","East Midlands",680,770,600,170
"E02005849","Bassetlaw 015","E07000171","Bassetlaw","E12000004","East Midlands",710,800,620,180
"E02006903","Bassetlaw 016","E07000171","Bassetlaw","E12000004","East Midlands",600,680,530,150
