"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02004697","East Hampshire 001","E07000085","East Hampshire","E12000008","South East",1110,1260,980,280
"E02004698","East Hampshire 002","E07000085","East Hampshire","E12000008","South East",700,800,620,180
"E02004699","East Hampshire 003","E07000085","East Hampshire","E12000008","South East",1030,1170,910,250
"E02004700","East Hampshire 004","E07000085","East Hampshire","E12000008","South East",960,1080,840,240
"E02004702","East Hampshire 006","E07000085","East Hampshire","E12000008","South East",900,1020,790,230
"E02004703","East Hampshire 007","E07000085","East Hampshire","E12000008","South East",1110,1250,980,270
"E02004704","East Hampshire 008","E07000085","East Hampshire","E12000008","South East",1020,1150,900,250
"E02004705","East Hampshire 009","E07000085","East Hampshire","E12000008","South East",980,1110,870,240
"E02004706","East Hampshire 010","E07000085","East Hampshire","E12000008","South East",940,1070,840,230
"E02004707","East Hampshire 011","E07000085","East Hampshire","E12000008","South East",1050,1190,930,260
"E02004708","East Hampshire 012","E07000085","East Hampshire","E12000008","South East",820,930,730,200
"E02004709","East Hampshire 013","E07000085","East Hampshire","E12000008","South East",1060,1220,920,300
"E02004710","East Hampshire 014","E07000085","East Hampshire","E12000008","South East",940,1060,830,230
"E02006829","East Hampshire 016","E07000085","East Hampshire","E12000008","South East",960,1080,850,230
"E02006838","East Hampshire 017","E07000085","East Hampshire","E12000008","South East",1060,1230,910,310
