"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02003977","Barrow-in-Furness 001","E07000027","Barrow-in-Furness","E12000002","North West",740,850,660,190
"E02003978","Barrow-in-Furness 002","E07000027","Barrow-in-Furness","E12000002","North West",630,710,560,160
"E02003979","Barrow-in-Furness 003","E07000027","Barrow-in-Furness","E12000002","North West",740,840,650,190
"E02003980","Barrow-in-Furness 004","E07000027","Barrow-in-Furness","E12000002","North West",480,550,420,130
"E02003981","Barrow-in-Furness 005","E07000027","Barrow-in-Furness","E12000002","North West",780,890,690,200
"E02003982","Barrow-in-Furness 006","E07000027","Barrow-in-Furness","E12000002","North West",730,820,640,180
"E02003983","Barrow-in-Furness 007","E07000027","Barrow-in-Furness","E12000002","North West",560,630,490,140
"E02003984","Barrow-in-Furness 008","E07000027","Barrow-in-Furness","E12000002","North West",430,500,380,120
"E02003985","Barrow-in-Furness 009","E07000027","Barrow-in-Furness","E12000002","North West",560,640,490,150
"E02003986","Barrow-in-Furness 010","E07000027","Barrow-in-Furness","E12000002","North West",580,670,510,170
