"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02003122","Plymouth 001","E06000026","Plymouth","E12000009","South West",760,860,670,190
"E02003123","Plymouth 002","E06000026","Plymouth","E12000009","South West",610,700,540,160
"E02003124","Plymouth 003","E06000026","Plymouth","E12000009","South West",650,750,560,190
"E02003125","Plymouth 004","E06000026","Plymouth","E12000009","South West",620,710,540,160
"E02003126","Plymouth 005","E06000026","Plymouth","E12000009","South West",630,710,550,160
"E02003127","Plymouth 006","E06000026","Plymouth","E12000009","South West",620,710,540,170
"E02003128","Plymouth 007","E06000026","Plymouth","E12000009","South West",560,640,490,150
"E02003129","Plymouth 008","E06000026","Plymouth","E12000009","South West",730,830,640,180
"E02003130","Plymouth 009","E06000026","Plymouth","E12000009","South West",640,740,560,180
"E02003131","Plymouth 010","E06000026","Plymouth","E12000009","South West",650,740,570,170
"E02003132","Plymouth 011","E06000026","Plymouth","E12000009","South West",680,770,600,170
"E02003133","Plymouth 012","E06000026","Plymouth","E12000009","South West",720,810,630,180
"E02003134","Plymouth 013","E06000026","Plymouth","E12000009","South West",570,650,500,150
"E02003135","Plymouth 014","E06000026","Plymouth","E12000009","South West",600,680,520,160
"E02003136","Plymouth 015","E06000026","Plymouth","E12000009","South West",670,760,590,170
"E02003137","Plymouth 016","E06000026","Plymouth","E12000009","South West",840,950,740,210
"E02003138","Plymouth 017","E06000026","Plymouth","E12000009","South West",860,970,750,220
"E02003139","Plymouth 018","E06000026","Plymouth","E12000009","South West",870,990,760,230
"E02003140","Plymouth 019","E06000026","Plymouth","E12000009","South West",760,860,670,190
"E02003141","Plymouth 020","E06000026","Plymouth","E12000009","South West",650,740,570,170
"E02003142","Plymouth 021","E06000026","Plymouth","E12000009","South West",620,700,540,160
"E02003143","Plymouth 022","E06000026","Plymouth","E12000009","South West",680,770,600,170
"E02003144","Plymouth 023","E06000026","Plymouth","E12000009","South West",640,750,540,210
"E02003145","Plymouth 024","E06000026","Plymouth","E12000009","South West",700,790,610,180
"E02003146","Plymouth 025","E06000026","Plymouth","E12000009","South West",750,860,650,210
"E02003147","Plymouth 026","E06000026","Plymouth","E12000009","South West",550,630,470,160
"E02003148","Plymouth 027","E06000026","Plymouth","E12000009","South West",530,610,450,160
"E02003149","Plymouth 028","E06000026","Plymouth","E12000009","South West",580,660,510,150
"E02003150","Plymouth 029","E06000026","Plymouth","E12000009","South West",560,640,490,150
"E02003151","Plymouth 030","E06000026","Plymouth","E12000009","South West",710,810,630,180
"E02003152","Plymouth 031","E06000026","Plymouth","E12000009","South West",730,830,650,180
"E02003153","Plymouth 032","E06000026","Plymouth","E12000009","South West",720,820,640,180
