"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02006492","Rugby 001","E07000220","Rugby","E12000005","West Midlands",860,980,760,220
"E02006493","Rugby 002","E07000220","Rugby","E12000005","West Midlands",800,910,700,210
"E02006494","Rugby 003","E07000220","Rugby","E12000005","West Midlands",550,630,490,140
"E02006495","Rugby 004","E07000220","Rugby","E12000005","West Midlands",770,870,680,190
"E02006496","Rugby 005","E07000220","Rugby","E12000005","West Midlands",660,750,580,170
"E02006497","Rugby 006","E07000220","Rugby","E12000005","West Midlands",650,740,570,170
"E02006498","Rugby 007","E07000220","Rugby","E12000005","West Midlands",830,940,730,210
"E02006499","Rugby 008","E07000220","Rugby","E12000005","West Midlands",830,950,730,210
"E02006500","Rugby 009","E07000220","Rugby","E12000005","West Midlands",700,800,620,180
"E02006501","Rugby 010","E07000220","Rugby","E12000005","West Midlands",690,790,610,180
"E02006502","Rugby 011","E07000220","Rugby","E12000005","West Midlands",650,740,570,170
"E02006503","Rugby 012","E07000220","Rugby","E12000005","West Midlands",810,920,710,210
