"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02005345","Charnwood 001","E07000130","Charnwood","E12000004","East Midlands",810,930,720,210
"E02005346","Charnwood 002","E07000130","Charnwood","E12000004","East Midlands",590,680,520,150
"E02005347","Charnwood 003","E07000130","Charnwood","E12000004","East Midlands",570,670,490,180
"E02005348","Charnwood 004","E07000130","Charnwood","E12000004","East Midlands",700,790,610,180
"E02005349","Charnwood 005","E07000130","Charnwood","E12000004","East Midlands",710,800,630,180
"E02005350","Charnwood 006","E07000130","Charnwood","E12000004","East Midlands",720,820,640,180
"E02005351","Charnwood 007","E07000130","Charnwood","E12000004","East Midlands",740,880,610,270
"E02005352","Charnwood 008","E07000130","Charnwood","E12000004","East Midlands",980,1110,860,250
"E02005353","Charnwood 009","E07000130","Charnwood","E12000004","East Midlands",720,820,630,190
"E02005354","Charnwood 010","E07000130","Charnwood","E12000004","East Midlands",930,1060,820,240
"E02005355","Charnwood 011","E07000130","Charnwood","E12000004","East Midlands",840,960,740,210
"E02005356","Charnwood 012","E07000130","Charnwood","E12000004","East Midlands",870,990,770,220
"E02005357","Charnwood 013","E07000130","Charnwood","E12000004","East Midlands",700,800,620,180
"E02005358","Charnwood 014","E07000130","Charnwood","E12000004","East Midlands",750,850,660,190
"E02005359","Charnwood 015","E07000130","Charnwood","E12000004","East Midlands",780,880,690,200
"E02005360","Charnwood 016","E07000130","Charnwood","E12000004","East Midlands",980,1120,850,260
"E02005361","Charnwood 017","E07000130","Charnwood","E12000004","East Midlands",740,840,650,190
"E02005362","Charnwood 018","E07000130","Charnwood","E12000004","East Midlands",660,750,580,170
"E02005363","Charnwood 019","E07000130","Charnwood","E12000004","East Midlands",780,880,680,190
"E02005364","Charnwood 020","E07000130","Charnwood","E12000004","East Midlands",780,890,690,200
"E02005365","Charnwood 021","E07000130","Charnwood","E12000004","East Midlands",600,680,530,150
"E02005366","Charnwood 022","E07000130","Charnwood","E12000004","East Midlands",700,790,620,180
