"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02005102","Shepway 001","E07000112","Shepway","E12000008","South East",840,960,750,210
"E02005103","Shepway 002","E07000112","Shepway","E12000008","South East",850,970,750,220
"E02005104","Shepway 003","E07000112","Shepway","E12000008","South East",700,800,620,180
"E02005105","Shepway 004","E07000112","Shepway","E12000008","South East",670,760,590,170
"E02005106","Shepway 005","E07000112","Shepway","E12000008","South East",720,820,640,180
"E02005107","Shepway 006","E07000112","Shepway","E12000008","South East",810,910,710,200
"E02005109","Shepway 008","E07000112","Shepway","E12000008","South East",860,980,760,220
"E02005110","Shepway 009","E07000112","Shepway","E12000008","South East",840,950,750,210
"E02005111","Shepway 010","E07000112","Shepway","E12000008","South East",640,730,560,170
"E02005112","Shepway 011","E07000112","Shepway","E12000008","South East",630,720,560,160
"E02005113","Shepway 012","E07000112","Shepway","E12000008","South East",700,790,620,180
"E02005114","Shepway 013","E07000112","Shepway","E12000008","South East",660,740,580,160
"E02006879","Shepway 014","E07000112","Shepway","E12000008","South East",510,590,440,150
"E02006880","Shepway 015","E07000112","Shepway","E12000008","South East",640,730,560,170
