"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02003524","Portsmouth 001","E06000044","Portsmouth","E12000008","South East",670,760,590,170
"E02003525","Portsmouth 002","E06000044","Portsmouth","E12000008","South East",660,750,580,170
"E02003526","Portsmouth 003","E06000044","Portsmouth","E12000008","South East",940,1060,830,230
"E02003527","Portsmouth 004","E06000044","Portsmouth","E12000008","South East",780,880,690,190
"E02003529","Portsmouth 006","E06000044","Portsmouth","E12000008","South East",860,970,760,210
"E02003530","Portsmouth 007","E06000044","Portsmouth","E12000008","South East",780,880,690,190
"E02003531","Portsmouth 008","E06000044","Portsmouth","E12000008","South East",860,980,760,210
"E02003532","Portsmouth 009","E06000044","Portsmouth","E12000008","South East",810,910,710,200
"E02003533","Portsmouth 010","E06000044","Portsmouth","E12000008","South East",660,750,580,170
"E02003534","Portsmouth 011","E06000044","Portsmouth","E12000008","South East",790,890,700,200
"E02003535","Portsmouth 012","E06000044","Portsmouth","E12000008","South East",760,860,670,190
"E02003536","Portsmouth 013","E06000044","Portsmouth","E12000008","South East",500,570,440,130
"E02003537","Portsmouth 014","E06000044","Portsmouth","E12000008","South East",750,850,660,190
"E02003538","Portsmouth 015","E06000044","Portsmouth","E12000008","South East",660,750,580,170
"E02003539","Portsmouth 016","E06000044","Portsmouth","E12000008","South East",530,610,460,150
"E02003540","Portsmouth 017","E06000044","Portsmouth","E12000008","South East",690,780,600,180
"E02003541","Portsmouth 018","E06000044","Portsmouth","E12000008","South East",550,640,480,150
"E02003542","Portsmouth 019","E06000044","Portsmouth","E12000008","South East",780,900,680,220
"E02003543","Portsmouth 020","E06000044","Portsmouth","E12000008","South East",800,920,690,230
"E02003544","Portsmouth 021","E06000044","Portsmouth","E12000008","South East",820,930,730,200
"E02003545","Portsmouth 022","E06000044","Portsmouth","E12000008","South East",760,870,660,210
"E02003546","Portsmouth 023","E06000044","Portsmouth","E12000008","South East",830,940,740,210
"E02003547","Portsmouth 024","E06000044","Portsmouth","E12000008","South East",840,960,730,230
"E02003548","Portsmouth 025","E06000044","Portsmouth","E12000008","South East",850,970,750,220
"E02006821","Portsmouth 026","E06000044","Portsmouth","E12000008","South East",950,1070,840,230
