"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02003407","Slough 001","E06000039","Slough","E12000008","South East",710,810,630,180
"E02003408","Slough 002","E06000039","Slough","E12000008","South East",730,830,640,190
"E02003409","Slough 003","E06000039","Slough","E12000008","South East",810,920,720,210
"E02003410","Slough 004","E06000039","Slough","E12000008","South East",750,860,650,210
"E02003411","Slough 005","E06000039","Slough","E12000008","South East",720,820,630,180
"E02003412","Slough 006","E06000039","Slough","E12000008","South East",770,880,680,200
"E02003413","Slough 007","E06000039","Slough","E12000008","South East",780,890,680,210
"E02003414","Slough 008","E06000039","Slough","E12000008","South East",820,930,720,210
"E02003415","Slough 009","E06000039","Slough","E12000008","South East",700,800,620,180
"E02003416","Slough 010","E06000039","Slough","E12000008","South East",1020,1160,900,260
"E02003417","Slough 011","E06000039","Slough","E12000008","South East",900,1030,800,230
"E02003418","Slough 012","E06000039","Slough","E12000008","South East",820,930,730,210
"E02003419","Slough 013","E06000039","Slough","E12000008","South East",800,910,710,200
"E02003420","Slough 014","E06000039","Slough","E12000008","South East",870,990,760,230
