"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02000166","Camden 001","E09000007","Camden","E12000007","London",1070,1220,940,280
"E02000167","Camden 002","E09000007","Camden","E12000007","London",1440,1710,1210,500
"E02000168","Camden 003","E09000007","Camden","E12000007","London",1200,1370,1060,310
"E02000169","Camden 004","E09000007","Camden","E12000007","London",1380,1570,1210,370
"E02000170","Camden 005","E09000007","Camden","E12000007","London",1230,1400,1080,320
"E02000171","Camden 006","E09000007","Camden","E12000007","London",1180,1340,1040,300
"E02000172","Camden 007","E09000007","Camden","E12000007","London",800,910,700,210
"E02000173","Camden 008","E09000007","Camden","E12000007","London",1360,1550,1190,360
"E02000174","Camden 009","E09000007","Camden","E12000007","London",1010,1140,890,250
"E02000175","Camden 010","E09000007","Camden","E12000007","London",1200,1370,1060,320
"E02000176","Camden 011","E09000007","Camden","E12000007","London",1400,1600,1220,380
"E02000177","Camden 012","E09000007","Camden","E12000007","London",890,1010,780,230
"E02000178","Camden 013","E09000007","Camden","E12000007","London",870,990,760,230
"E02000179","Camden 014","E09000007","Camden","E12000007","London",1020,1160,900,260
"E02000180","Camden 015","E09000007","Camden","E12000007","London",900,1020,790,230
"E02000181","Camden 016","E09000007","Camden","E12000007","London",1340,1530,1170,350
"E02000182","Camden 017","E09000007","Camden","E12000007","London",1100,1250,960,280
"E02000183","Camden 018","E09000007","Camden","E12000007","London",1050,1200,920,270
"E02000184","Camden 019","E09000007","Camden","E12000007","London",830,940,720,210
"E02000185","Camden 020","E09000007","Camden","E12000007","London",740,840,650,190
"E02000186","Camden 021","E09000007","Camden","E12000007","London",1000,1140,880,260
"E02000187","Camden 022","E09000007","Camden","E12000007","London",680,770,600,180
"E02000188","Camden 023","E09000007","Camden","E12000007","London",730,830,630,200
"E02000189","Camden 024","E09000007","Camden","E12000007","London",770,880,670,210
"E02000190","Camden 025","E09000007","Camden","E12000007","London",780,900,670,240
"E02000191","Camden 026","E09000007","Camden","E12000007","London",970,1150,820,340
"E02000192","Camden 027","E09000007","Camden","E12000007","London",840,960,740,220
"E02000193","Camden 028","E09000007","Camden","E12000007","London",1000,1150,860,290
