"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02006273","St Edmundsbury 001","E07000204","St Edmundsbury","E12000006","East of England",770,870,680,190
"E02006274","St Edmundsbury 002","E07000204","St Edmundsbury","E12000006","East of England",880,1000,770,220
"E02006275","St Edmundsbury 003","E07000204","St Edmundsbury","E12000006","East of England",670,760,590,170
"E02006276","St Edmundsbury 004","E07000204","St Edmundsbury","E12000006","East of England",850,970,750,210
"E02006277","St Edmundsbury 005","E07000204","St Edmundsbury","E12000006","East of England",1100,1260,970,290
"E02006278","St Edmundsbury 006","E07000204","St Edmundsbury","E12000006","East of England",820,930,720,210
"E02006279","St Edmundsbury 007","E07000204","St Edmundsbury","E12000006","East of England",760,860,670,190
"E02006280","St Edmundsbury 008","E07000204","St Edmundsbury","E12000006","East of England",850,970,750,210
"E02006281","St Edmundsbury 009","E07000204","St Edmundsbury","E12000006","East of England",770,870,680,190
"E02006282","St Edmundsbury 010","E07000204","St Edmundsbury","E12000006","East of England",800,910,710,200
"E02006283","St Edmundsbury 011","E07000204","St Edmundsbury","E12000006","East of England",810,930,720,210
"E02006284","St Edmundsbury 012","E07000204","St Edmundsbury","E12000006","East of England",680,770,600,170
"E02006285","St Edmundsbury 013","E07000204","St Edmundsbury","E12000006","East of England",790,900,700,200
"E02006286","St Edmundsbury 014","E07000204","St Edmundsbury","E12000006","East of England",690,790,610,180
