"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02002574","Halton 001","E06000006","Halton","E12000002","North West",830,950,740,210
"E02002575","Halton 002","E06000006","Halton","E12000002","North West",970,1120,840,280
"E02002576","Halton 003","E06000006","Halton","E12000002","North West",590,670,520,150
"E02002577","Halton 004","E06000006","Halton","E12000002","North West",550,630,480,140
"E02002578","Halton 005","E06000006","Halton","E12000002","North West",670,760,590,170
"E02002579","Halton 006","E06000006","Halton","E12000002","North West",620,700,540,160
"E02002580","Halton 007","E06000006","Halton","E12000002","North West",500,570,440,130
"E02002581","Halton 008","E06000006","Halton","E12000002","North West",680,770,600,170
"E02002582","Halton 009","E06000006","Halton","E12000002","North West",1030,1180,890,290
"E02002583","Halton 010","E06000006","Halton","E12000002","North West",460,530,400,120
"E02002584","Halton 011","E06000006","Halton","E12000002","North West",660,740,580,160
"E02002585","Halton 012","E06000006","Halton","E12000002","North West",580,660,500,150
"E02002586","Halton 013","E06000006","Halton","E12000002","North West",530,610,460,150
"E02002587","Halton 014","E06000006","Halton","E12000002","North West",600,680,530,150
"E02002588","Halton 015","E06000006","Halton","E12000002","North West",530,600,470,130
"E02002589","Halton 016","E06000006","Halton","E12000002","North West",780,890,690,210
