"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02006621","Worthing 001","E07000229","Worthing","E12000008","South East",850,960,750,210
"E02006622","Worthing 002","E07000229","Worthing","E12000008","South East",760,860,680,190
"E02006623","Worthing 003","E07000229","Worthing","E12000008","South East",700,800,620,170
"E02006624","Worthing 004","E07000229","Worthing","E12000008","South East",1020,1160,910,250
"E02006625","Worthing 005","E07000229","Worthing","E12000008","South East",820,930,720,210
"E02006626","Worthing 006","E07000229","Worthing","E12000008","South East",760,860,670,190
"E02006627","Worthing 007","E07000229","Worthing","E12000008","South East",800,900,710,200
"E02006628","Worthing 008","E07000229","Worthing","E12000008","South East",710,810,620,190
"E02006629","Worthing 009","E07000229","Worthing","E12000008","South East",710,810,630,180
"E02006630","Worthing 010","E07000229","Worthing","E12000008","South East",710,810,620,190
"E02006631","Worthing 011","E07000229","Worthing","E12000008","South East",700,800,610,180
"E02006632","Worthing 012","E07000229","Worthing","E12000008","South East",850,960,750,210
"E02006633","Worthing 013","E07000229","Worthing","E12000008","South East",770,880,680,200
