"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02000194","Croydon 001","E09000008","Croydon","E12000007","London",890,1010,780,230
"E02000195","Croydon 002","E09000008","Croydon","E12000007","London",950,1080,840,240
"E02000196","Croydon 003","E09000008","Croydon","E12000007","London",930,1060,820,250
"E02000197","Croydon 004","E09000008","Croydon","E12000007","London",830,950,730,220
"E02000198","Croydon 005","E09000008","Croydon","E12000007","London",760,860,660,200
"E02000199","Croydon 006","E09000008","Croydon","E12000007","London",920,1050,800,240
"E02000200","Croydon 007","E09000008","Croydon","E12000007","London",760,870,660,210
"E02000201","Croydon 008","E09000008","Croydon","E12000007","London",640,740,560,180
"E02000202","Croydon 009","E09000008","Croydon","E12000007","London",840,960,740,210
"E02000203","Croydon 010","E09000008","Croydon","E12000007","London",690,780,610,180
"E02000204","Croydon 011","E09000008","Croydon","E12000007","London",880,1000,770,230
"E02000206","Croydon 013","E09000008","Croydon","E12000007","London",690,790,600,190
"E02000207","Croydon 014","E09000008","Croydon","E12000007","London",810,930,710,220
"E02000208","Croydon 015","E09000008","Croydon","E12000007","London",640,740,560,180
"E02000209","Croydon 016","E09000008","Croydon","E12000007","London",770,880,680,200
"E02000210","Croydon 017","E09000008","Croydon","E12000007","London",990,1120,870,250
"E02000211","Croydon 018","E09000008","Croydon","E12000007","London",1010,1150,890,260
"E02000212","Croydon 019","E09000008","Croydon","E12000007","London",780,890,690,210
"E02000213","Croydon 020","E09000008","Croydon","E12000007","London",680,780,590,190
"E02000214","Croydon 021","E09000008","Croydon","E12000007","London",1070,1210,940,270
"E02000215","Croydon 022","E09000008","Croydon","E12000007","London",860,980,760,220
"E02000216","Croydon 023","E09000008","Croydon","E12000007","London",1140,1290,1000,290
"E02000217","Croydon 024","E09000008","Croydon","E12000007","London",800,910,700,210
"E02000218","Croydon 025","E09000008","Croydon","E12000007","London",860,980,760,230
"E02000219","Croydon 026","E09000008","Croydon","E12000007","London",1050,1190,930,270
"E02000220","Croydon 027","E09000008","Croydon","E12000007","London",870,990,760,230
"E02000221","Croydon 028","E09000008","Croydon","E12000007","London",800,910,700,210
"E02000222","Croydon 029","E09000008","Croydon","E12000007","London",1110,1260,970,280
"E02000223","Croydon 030","E09000008","Croydon","E12000007","London",680,790,590,200
"E02000224","Croydon 031","E09000008","Croydon","E12000007","London",960,1080,840,240
"E02000225","Croydon 032","E09000008","Croydon","E12000007","London",840,960,730,230
"E02000226","Croydon 033","E09000008","Croydon","E12000007","London",1110,1260,980,280
"E02000227","Croydon 034","E09000008","Croydon","E12000007","London",930,1050,820,240
"E02000228","Croydon 035","E09000008","Croydon","E12000007","London",1280,1460,1120,340
"E02000229","Croydon 036","E09000008","Croydon","E12000007","London",700,790,610,180
"E02000230","Croydon 037","E09000008","Croydon","E12000007","London",1010,1150,890,250
"E02000231","Croydon 038","E09000008","Croydon","E12000007","London",1270,1440,1110,330
"E02000232","Croydon 039","E09000008","Croydon","E12000007","London",1010,1150,890,250
"E02000233","Croydon 040","E09000008","Croydon","E12000007","London",1020,1160,900,260
"E02000234","Croydon 041","E09000008","Croydon","E12000007","London",980,1120,870,250
"E02000235","Croydon 042","E09000008","Croydon","E12000007","London",1150,1310,1020,290
"E02000236","Croydon 043","E09000008","Croydon","E12000007","London",1150,1300,1010,290
"E02000237","Croydon 044","E09000008","Croydon","E12000007","London",990,1130,870,250
"E02006788","Croydon 045","E09000008","Croydon","E12000007","London",830,960,730,230
