"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02003491","Brighton and Hove 001","E06000043","Brighton and Hove","E12000008","South East",880,990,770,220
"E02003492","Brighton and Hove 002","E06000043","Brighton and Hove","E12000008","South East",670,790,570,220
"E02003493","Brighton and Hove 003","E06000043","Brighton and Hove","E12000008","South East",900,1020,790,220
"E02003494","Brighton and Hove 004","E06000043","Brighton and Hove","E12000008","South East",1070,1210,940,270
"E02003495","Brighton and Hove 005","E06000043","Brighton and Hove","E12000008","South East",770,870,680,190
"E02003496","Brighton and Hove 006","E06000043","Brighton and Hove","E12000008","South East",700,800,620,180
"E02003497","Brighton and Hove 007","E06000043","Brighton and Hove","E12000008","South East",1070,1210,940,260
"E02003498","Brighton and Hove 008","E06000043","Brighton and Hove","E12000008","South East",650,740,570,170
"E02003499","Brighton and Hove 009","E06000043","Brighton and Hove","E12000008","South East",660,760,580,170
"E02003500","Brighton and Hove 010","E06000043","Brighton and Hove","E12000008","South East",1130,1290,1000,290
"E02003501","Brighton and Hove 011","E06000043","Brighton and Hove","E12000008","South East",1050,1190,930,260
"E02003502","Brighton and Hove 012","E06000043","Brighton and Hove","E12000008","South East",750,850,660,190
"E02003503","Brighton and Hove 013","E06000043","Brighton and Hove","E12000008","South East",790,890,700,200
"E02003504","Brighton and Hove 014","E06000043","Brighton and Hove","E12000008","South East",960,1090,840,250
"E02003505","Brighton and Hove 015","E06000043","Brighton and Hove","E12000008","South East",870,1000,750,240
"E02003506","Brighton and Hove 016","E06000043","Brighton and Hove","E12000008","South East",930,1060,820,240
"E02003507","Brighton and Hove 017","E06000043","Brighton and Hove","E12000008","South East",750,850,660,190
"E02003508","Brighton and Hove 018","E06000043","Brighton and Hove","E12000008","South East",960,1100,840,260
"E02003509","Brighton and Hove 019","E06000043","Brighton and Hove","E12000008","South East",830,950,720,230
"E02003510","Brighton and Hove 020","E06000043","Brighton and Hove","E12000008","South East",930,1060,810,250
"E02003511","Brighton and Hove 021","E06000043","Brighton and Hove","E12000008","South East",910,1030,810,220
"E02003512","Brighton and Hove 022","E06000043","Brighton and Hove","E12000008","South East",880,1010,770,240
"E02003513","Brighton and Hove 023","E06000043","Brighton and Hove","E12000008","South East",860,980,750,230
"E02003514","Brighton and Hove 024","E06000043","Brighton and Hove","E12000008","South East",1030,1190,880,300
"E02003515","Brighton and Hove 025","E06000043","Brighton and Hove","E12000008","South East",630,720,550,170
"E02003516","Brighton and Hove 026","E06000043","Brighton and Hove","E12000008","South East",890,1030,770,260
"E02003517","Brighton and Hove 027","E06000043","Brighton and Hove","E12000008","South East",870,1010,760,250
"E02003518","Brighton and Hove 028","E06000043","Brighton and Hove","E12000008","South East",850,970,740,230
"E02003519","Brighton and Hove 029","E06000043","Brighton and Hove","E12000008","South East",1030,1200,880,320
"E02003520","Brighton and Hove 030","E06000043","Brighton and Hove","E12000008","South East",760,870,660,220
"E02003521","Brighton and Hove 031","E06000043","Brighton and Hove","E12000008","South East",770,880,660,220
"E02003522","Brighton and Hove 032","E06000043","Brighton and Hove","E12000008","South East",810,930,710,210
"E02003523","Brighton and Hove 033","E06000043","Brighton and Hove","E12000008","South East",860,970,760,210
