"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02000065","Bexley 001","E09000004","Bexley","E12000007","London",800,920,700,220
"E02000066","Bexley 002","E09000004","Bexley","E12000007","London",700,790,610,180
"E02000067","Bexley 003","E09000004","Bexley","E12000007","London",760,870,670,200
"E02000068","Bexley 004","E09000004","Bexley","E12000007","London",730,830,640,190
"E02000069","Bexley 005","E09000004","Bexley","E12000007","London",810,920,710,200
"E02000070","Bexley 006","E09000004","Bexley","E12000007","London",890,1010,790,230
"E02000071","Bexley 007","E09000004","Bexley","E12000007","London",920,1050,810,240
"E02000072","Bexley 008","E09000004","Bexley","E12000007","London",680,780,600,180
"E02000073","Bexley 009","E09000004","Bexley","E12000007","London",990,1120,870,260
"E02000074","Bexley 010","E09000004","Bexley","E12000007","London",730,830,640,180
"E02000075","Bexley 011","E09000004","Bexley","E12000007","London",1000,1140,880,260
"E02000077","Bexley 013","E09000004","Bexley","E12000007","London",900,1020,790,230
"E02000078","Bexley 014","E09000004","Bexley","E12000007","London",1010,1150,880,260
"E02000079","Bexley 015","E09000004","Bexley","E12000007","London",960,1080,840,240
"E02000080","Bexley 016","E09000004","Bexley","E12000007","London",890,1010,780,230
"E02000081","Bexley 017","E09000004","Bexley","E12000007","London",890,1020,790,230
"E02000082","Bexley 018","E09000004","Bexley","E12000007","London",1000,1140,880,260
"E02000083","Bexley 019","E09000004","Bexley","E12000007","London",810,910,710,200
"E02000084","Bexley 020","E09000004","Bexley","E12000007","London",1010,1140,890,250
"E02000085","Bexley 021","E09000004","Bexley","E12000007","London",930,1060,820,240
"E02000086","Bexley 022","E09000004","Bexley","E12000007","London",1050,1200,930,270
"E02000087","Bexley 023","E09000004","Bexley","E12000007","London",1080,1230,950,280
"E02000088","Bexley 024","E09000004","Bexley","E12000007","London",1040,1190,920,270
"E02000089","Bexley 025","E09000004","Bexley","E12000007","London",1030,1170,910,260
"E02000090","Bexley 026","E09000004","Bexley","E12000007","London",860,970,760,220
"E02000091","Bexley 027","E09000004","Bexley","E12000007","London",920,1040,810,230
"E02000092","Bexley 028","E09000004","Bexley","E12000007","London",790,890,690,200
"E02006785","Bexley 029","E09000004","Bexley","E12000007","London",850,970,750,210
