"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02005761","Harrogate 001","E07000165","Harrogate","E12000003","Yorkshire and The Humber",780,890,680,210
"E02005762","Harrogate 002","E07000165","Harrogate","E12000003","Yorkshire and The Humber",890,1060,750,310
"E02005763","Harrogate 003","E07000165","Harrogate","E12000003","Yorkshire and The Humber",840,960,730,230
"E02005764","Harrogate 004","E07000165","Harrogate","E12000003","Yorkshire and The Humber",650,740,570,170
"E02005765","Harrogate 005","E07000165","Harrogate","E12000003","Yorkshire and The Humber",800,910,710,210
"E02005766","Harrogate 006","E07000165","Harrogate","E12000003","Yorkshire and The Humber",790,900,700,210
"E02005767","Harrogate 007","E07000165","Harrogate","E12000003","Yorkshire and The Humber",960,1100,840,260
"E02005768","Harrogate 008","E07000165","Harrogate","E12000003","Yorkshire and The Humber",990,1130,860,270
"E02005769","Harrogate 009","E07000165","Harrogate","E12000003","Yorkshire and The Humber",710,810,620,190
"E02005770","Harrogate 010","E07000165","Harrogate","E12000003","Yorkshire and The Humber",770,880,680,210
"E02005771","Harrogate 011","E07000165","Harrogate","E12000003","Yorkshire and The Humber",810,920,710,220
"E02005772","Harrogate 012","E07000165","Harrogate","E12000003","Yorkshire and The Humber",990,1130,860,270
"E02005773","Harrogate 013","E07000165","Harrogate","E12000003","Yorkshire and The Humber",730,840,640,200
"E02005774","Harrogate 014","E07000165","Harrogate","E12000003","Yorkshire and The Humber",720,820,640,180
"E02005775","Harrogate 015","E07000165","Harrogate","E12000003","Yorkshire and The Humber",860,990,750,240
"E02005776","Harrogate 016","E07000165","Harrogate","E12000003","Yorkshire and The Humber",900,1020,780,240
"E02005777","Harrogate 017","E07000165","Harrogate","E12000003","Yorkshire and The Humber",970,1100,850,250
"E02005778","Harrogate 018","E07000165","Harrogate","E12000003","Yorkshire and The Humber",960,1090,840,260
"E02005779","Harrogate 019","E07000165","Harrogate","E12000003","Yorkshire and The Humber",940,1080,810,260
"E02005780","Harrogate 020","E07000165","Harrogate","E12000003","Yorkshire and The Humber",930,1060,810,250
"E02005781","Harrogate 021","E07000165","Harrogate","E12000003","Yorkshire and The Humber",980,1130,850,270
