"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02003549","Southampton 001","E06000045","Southampton","E12000008","South East",920,1060,790,270
"E02003550","Southampton 002","E06000045","Southampton","E12000008","South East",800,900,710,200
"E02003551","Southampton 003","E06000045","Southampton","E12000008","South East",620,710,540,170
"E02003552","Southampton 004","E06000045","Southampton","E12000008","South East",620,700,550,160
"E02003553","Southampton 005","E06000045","Southampton","E12000008","South East",740,860,640,220
"E02003554","Southampton 006","E06000045","Southampton","E12000008","South East",820,930,720,200
"E02003555","Southampton 007","E06000045","Southampton","E12000008","South East",650,740,580,160
"E02003556","Southampton 008","E06000045","Southampton","E12000008","South East",810,920,720,200
"E02003557","Southampton 009","E06000045","Southampton","E12000008","South East",850,980,740,240
"E02003558","Southampton 010","E06000045","Southampton","E12000008","South East",720,810,630,180
"E02003559","Southampton 011","E06000045","Southampton","E12000008","South East",1060,1200,940,260
"E02003560","Southampton 012","E06000045","Southampton","E12000008","South East",610,690,530,150
"E02003561","Southampton 013","E06000045","Southampton","E12000008","South East",690,790,600,190
"E02003562","Southampton 014","E06000045","Southampton","E12000008","South East",860,970,760,210
"E02003563","Southampton 015","E06000045","Southampton","E12000008","South East",690,780,610,170
"E02003564","Southampton 016","E06000045","Southampton","E12000008","South East",670,760,600,170
"E02003565","Southampton 017","E06000045","Southampton","E12000008","South East",740,870,630,230
"E02003566","Southampton 018","E06000045","Southampton","E12000008","South East",690,780,610,180
"E02003567","Southampton 019","E06000045","Southampton","E12000008","South East",800,910,710,200
"E02003568","Southampton 020","E06000045","Southampton","E12000008","South East",980,1120,860,260
"E02003569","Southampton 021","E06000045","Southampton","E12000008","South East",760,860,670,200
"E02003570","Southampton 022","E06000045","Southampton","E12000008","South East",620,720,540,170
"E02003571","Southampton 023","E06000045","Southampton","E12000008","South East",690,810,590,220
"E02003572","Southampton 024","E06000045","Southampton","E12000008","South East",810,910,710,200
"E02003573","Southampton 025","E06000045","Southampton","E12000008","South East",650,740,570,170
"E02003574","Southampton 026","E06000045","Southampton","E12000008","South East",720,820,630,180
"E02003575","Southampton 027","E06000045","Southampton","E12000008","South East",610,690,540,150
"E02003576","Southampton 028","E06000045","Southampton","E12000008","South East",720,820,640,180
"E02003577","Southampton 029","E06000045","Southampton","E12000008","South East",740,860,640,220
"E02003578","Southampton 030","E06000045","Southampton","E12000008","South East",730,830,640,190
"E02003579","Southampton 031","E06000045","Southampton","E12000008","South East",800,910,710,200
"E02003580","Southampton 032","E06000045","Southampton","E12000008","South East",600,680,530,150
