"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02000923","Wandsworth 001","E09000032","Wandsworth","E12000007","London",1180,1340,1030,310
"E02000924","Wandsworth 002","E09000032","Wandsworth","E12000007","London",910,1030,800,230
"E02000925","Wandsworth 003","E09000032","Wandsworth","E12000007","London",840,950,740,210
"E02000926","Wandsworth 004","E09000032","Wandsworth","E12000007","London",1160,1320,1020,300
"E02000927","Wandsworth 005","E09000032","Wandsworth","E12000007","London",1090,1240,950,290
"E02000928","Wandsworth 006","E09000032","Wandsworth","E12000007","London",1470,1670,1290,380
"E02000929","Wandsworth 007","E09000032","Wandsworth","E12000007","London",710,810,620,190
"E02000930","Wandsworth 008","E09000032","Wandsworth","E12000007","London",1400,1610,1220,390
"E02000931","Wandsworth 009","E09000032","Wandsworth","E12000007","London",1710,1970,1480,480
"E02000932","Wandsworth 010","E09000032","Wandsworth","E12000007","London",1650,1900,1440,470
"E02000933","Wandsworth 011","E09000032","Wandsworth","E12000007","London",1310,1490,1150,340
"E02000934","Wandsworth 012","E09000032","Wandsworth","E12000007","London",1360,1560,1180,380
"E02000935","Wandsworth 013","E09000032","Wandsworth","E12000007","London",740,840,650,190
"E02000936","Wandsworth 014","E09000032","Wandsworth","E12000007","London",1300,1490,1140,350
"E02000937","Wandsworth 015","E09000032","Wandsworth","E12000007","London",1510,1730,1330,400
"E02000938","Wandsworth 016","E09000032","Wandsworth","E12000007","London",860,970,760,210
"E02000939","Wandsworth 017","E09000032","Wandsworth","E12000007","London",1460,1670,1270,400
"E02000940","Wandsworth 018","E09000032","Wandsworth","E12000007","London",940,1070,830,240
"E02000941","Wandsworth 019","E09000032","Wandsworth","E12000007","London",1320,1500,1160,340
"E02000942","Wandsworth 020","E09000032","Wandsworth","E12000007","London",1460,1670,1280,380
"E02000943","Wandsworth 021","E09000032","Wandsworth","E12000007","London",1490,1710,1310,400
"E02000944","Wandsworth 022","E09000032","Wandsworth","E12000007","London",930,1060,830,230
"E02000945","Wandsworth 023","E09000032","Wandsworth","E12000007","London",780,890,680,200
"E02000946","Wandsworth 024","E09000032","Wandsworth","E12000007","London",1130,1290,990,300
"E02000947","Wandsworth 025","E09000032","Wandsworth","E12000007","London",1440,1650,1260,380
"E02000948","Wandsworth 026","E09000032","Wandsworth","E12000007","London",1330,1530,1160,370
"E02000949","Wandsworth 027","E09000032","Wandsworth","E12000007","London",1490,1700,1300,390
"E02000950","Wandsworth 028","E09000032","Wandsworth","E12000007","London",1140,1290,1010,280
"E02000951","Wandsworth 029","E09000032","Wandsworth","E12000007","London",1180,1350,1030,320
"E02000952","Wandsworth 030","E09000032","Wandsworth","E12000007","London",1160,1330,1020,320
"E02000953","Wandsworth 031","E09000032","Wandsworth","E12000007","London",1270,1440,1110,330
"E02000954","Wandsworth 032","E09000032","Wandsworth","E12000007","London",1130,1290,1000,290
"E02000955","Wandsworth 033","E09000032","Wandsworth","E12000007","London",830,940,730,210
"E02000956","Wandsworth 034","E09000032","Wandsworth","E12000007","London",880,1000,780,220
"E02000957","Wandsworth 035","E09000032","Wandsworth","E12000007","London",940,1070,830,240
"E02000958","Wandsworth 036","E09000032","Wandsworth","E12000007","London",1010,1150,900,260
"E02000959","Wandsworth 037","E09000032","Wandsworth","E12000007","London",840,960,740,210
