"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02004093","High Peak 001","E07000037","High Peak","E12000004","East Midlands",740,840,650,190
"E02004094","High Peak 002","E07000037","High Peak","E12000004","East Midlands",580,660,510,150
"E02004095","High Peak 003","E07000037","High Peak","E12000004","East Midlands",690,790,610,180
"E02004096","High Peak 004","E07000037","High Peak","E12000004","East Midlands",940,1060,830,240
"E02004097","High Peak 005","E07000037","High Peak","E12000004","East Midlands",840,960,740,220
"E02004098","High Peak 006","E07000037","High Peak","E12000004","East Midlands",680,770,590,180
"E02004100","High Peak 008","E07000037","High Peak","E12000004","East Midlands",800,910,710,200
"E02004102","High Peak 010","E07000037","High Peak","E12000004","East Midlands",660,740,580,170
"E02004103","High Peak 011","E07000037","High Peak","E12000004","East Midlands",610,690,540,150
"E02004104","High Peak 012","E07000037","High Peak","E12000004","East Midlands",830,940,730,210
"E02006872","High Peak 013","E07000037","High Peak","E12000004","East Midlands",700,790,610,180
