"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02005304","West Lancashire 001","E07000127","West Lancashire","E12000002","North West",860,980,760,220
"E02005305","West Lancashire 002","E07000127","West Lancashire","E12000002","North West",670,750,590,170
"E02005306","West Lancashire 003","E07000127","West Lancashire","E12000002","North West",730,830,650,180
"E02005307","West Lancashire 004","E07000127","West Lancashire","E12000002","North West",750,850,660,190
"E02005308","West Lancashire 005","E07000127","West Lancashire","E12000002","North West",880,1000,780,230
"E02005309","West Lancashire 006","E07000127","West Lancashire","E12000002","North West",810,920,720,210
"E02005310","West Lancashire 007","E07000127","West Lancashire","E12000002","North West",630,730,550,170
"E02005311","West Lancashire 008","E07000127","West Lancashire","E12000002","North West",810,920,720,200
"E02005312","West Lancashire 009","E07000127","West Lancashire","E12000002","North West",720,830,630,190
"E02005313","West Lancashire 010","E07000127","West Lancashire","E12000002","North West",590,680,520,170
"E02005314","West Lancashire 011","E07000127","West Lancashire","E12000002","North West",600,680,530,150
"E02005315","West Lancashire 012","E07000127","West Lancashire","E12000002","North West",840,950,740,220
"E02005316","West Lancashire 013","E07000127","West Lancashire","E12000002","North West",600,690,530,160
"E02005317","West Lancashire 014","E07000127","West Lancashire","E12000002","North West",530,600,460,150
"E02005318","West Lancashire 015","E07000127","West Lancashire","E12000002","North West",790,900,700,200
