"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02002000","Dudley 001","E08000027","Dudley","E12000005","West Midlands",540,610,480,140
"E02002001","Dudley 002","E08000027","Dudley","E12000005","West Midlands",590,670,520,150
"E02002002","Dudley 003","E08000027","Dudley","E12000005","West Midlands",710,810,630,190
"E02002003","Dudley 004","E08000027","Dudley","E12000005","West Midlands",600,680,530,150
"E02002004","Dudley 005","E08000027","Dudley","E12000005","West Midlands",550,620,480,140
"E02002005","Dudley 006","E08000027","Dudley","E12000005","West Midlands",540,610,470,140
"E02002006","Dudley 007","E08000027","Dudley","E12000005","West Midlands",580,650,510,150
"E02002007","Dudley 008","E08000027","Dudley","E12000005","West Midlands",550,630,490,140
"E02002008","Dudley 009","E08000027","Dudley","E12000005","West Midlands",870,1000,770,230
"E02002009","Dudley 010","E08000027","Dudley","E12000005","West Midlands",480,550,410,140
"E02002010","Dudley 011","E08000027","Dudley","E12000005","West Midlands",470,530,410,130
"E02002011","Dudley 012","E08000027","Dudley","E12000005","West Midlands",740,850,650,190
"E02002012","Dudley 013","E08000027","Dudley","E12000005","West Midlands",500,570,440,130
"E02002013","Dudley 014","E08000027","Dudley","E12000005","West Midlands",730,830,640,190
"E02002014","Dudley 015","E08000027","Dudley","E12000005","West Midlands",550,630,490,140
"E02002015","Dudley 016","E08000027","Dudley","E12000005","West Midlands",620,710,550,160
"E02002016","Dudley 017","E08000027","Dudley","E12000005","West Midlands",500,570,440,130
"E02002017","Dudley 018","E08000027","Dudley","E12000005","West Midlands",480,550,420,130
"E02002018","Dudley 019","E08000027","Dudley","E12000005","West Midlands",790,900,690,220
"E02002019","Dudley 020","E08000027","Dudley","E12000005","West Midlands",530,600,470,130
"E02002020","Dudley 021","E08000027","Dudley","E12000005","West Midlands",660,750,580,170
"E02002021","Dudley 022","E08000027","Dudley","E12000005","West Midlands",480,540,420,130
"E02002022","Dudley 023","E08000027","Dudley","E12000005","West Midlands",580,660,510,150
"E02002023","Dudley 024","E08000027","Dudley","E12000005","West Midlands",640,730,560,160
"E02002024","Dudley 025","E08000027","Dudley","E12000005","West Midlands",580,660,510,150
"E02002025","Dudley 026","E08000027","Dudley","E12000005","West Midlands",610,690,540,150
"E02002026","Dudley 027","E08000027","Dudley","E12000005","West Midlands",670,760,590,170
"E02002027","Dudley 028","E08000027","Dudley","E12000005","West Midlands",950,1110,820,290
"E02002028","Dudley 029","E08000027","Dudley","E12000005","West Midlands",640,730,560,170
"E02002029","Dudley 030","E08000027","Dudley","E12000005","West Midlands",680,780,600,180
"E02002030","Dudley 031","E08000027","Dudley","E12000005","West Midlands",590,670,520,150
"E02002031","Dudley 032","E08000027","Dudley","E12000005","West Midlands",610,690,540,160
"E02002032","Dudley 033","E08000027","Dudley","E12000005","West Midlands",570,640,500,140
"E02002033","Dudley 034","E08000027","Dudley","E12000005","West Midlands",660,750,580,170
"E02002034","Dudley 035","E08000027","Dudley","E12000005","West Midlands",660,750,580,170
"E02002035","Dudley 036","E08000027","Dudley","E12000005","West Midlands",780,880,690,200
"E02002036","Dudley 037","E08000027","Dudley","E12000005","West Midlands",500,570,440,130
"E02002037","Dudley 038","E08000027","Dudley","E12000005","West Midlands",690,780,600,180
"E02002038","Dudley 039","E08000027","Dudley","E12000005","West Midlands",590,670,520,150
"E02002039","Dudley 040","E08000027","Dudley","E12000005","West Midlands",770,880,680,200
"E02002040","Dudley 041","E08000027","Dudley","E12000005","West Midlands",800,920,700,210
"E02002041","Dudley 042","E08000027","Dudley","E12000005","West Midlands",720,820,640,180
"E02002042","Dudley 043","E08000027","Dudley","E12000005","West Midlands",770,870,670,190
