"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02001827","Birmingham 001","E08000025","Birmingham","E12000005","West Midlands",790,900,700,200
"E02001828","Birmingham 002","E08000025","Birmingham","E12000005","West Midlands",730,840,640,190
"E02001829","Birmingham 003","E08000025","Birmingham","E12000005","West Midlands",970,1110,850,260
"E02001830","Birmingham 004","E08000025","Birmingham","E12000005","West Midlands",950,1090,830,260
"E02001831","Birmingham 005","E08000025","Birmingham","E12000005","West Midlands",690,790,610,190
"E02001832","Birmingham 006","E08000025","Birmingham","E12000005","West Midlands",960,1130,820,310
"E02001833","Birmingham 007","E08000025","Birmingham","E12000005","West Midlands",740,840,650,180
"E02001834","Birmingham 008","E08000025","Birmingham","E12000005","West Midlands",560,650,490,150
"E02001835","Birmingham 009","E08000025","Birmingham","E12000005","West Midlands",850,970,740,220
"E02001836","Birmingham 010","E08000025","Birmingham","E12000005","West Midlands",820,930,720,210
"E02001837","Birmingham 011","E08000025","Birmingham","E12000005","West Midlands",560,660,480,180
"E02001838","Birmingham 012","E08000025","Birmingham","E12000005","West Midlands",990,1180,830,350
"E02001839","Birmingham 013","E08000025","Birmingham","E12000005","West Midlands",580,660,510,150
"E02001840","Birmingham 014","E08000025","Birmingham","E12000005","West Midlands",540,630,470,150
"E02001841","Birmingham 015","E08000025","Birmingham","E12000005","West Midlands",900,1020,790,230
"E02001842","Birmingham 016","E08000025","Birmingham","E12000005","West Midlands",680,780,600,170
"E02001843","Birmingham 017","E08000025","Birmingham","E12000005","West Midlands",650,730,570,160
"E02001844","Birmingham 018","E08000025","Birmingham","E12000005","West Midlands",710,820,620,200
"E02001845","Birmingham 019","E08000025","Birmingham","E12000005","West Midlands",670,760,590,170
"E02001846","Birmingham 020","E08000025","Birmingham","E12000005","West Midlands",510,580,450,130
"E02001847","Birmingham 021","E08000025","Birmingham","E12000005","West Midlands",810,950,680,270
"E02001848","Birmingham 022","E08000025","Birmingham","E12000005","West Midlands",550,630,480,150
"E02001849","Birmingham 023","E08000025","Birmingham","E12000005","West Midlands",530,600,460,140
"E02001850","Birmingham 024","E08000025","Birmingham","E12000005","West Midlands",670,770,580,190
"E02001851","Birmingham 025","E08000025","Birmingham","E12000005","West Midlands",610,700,540,160
"E02001852","Birmingham 026","E08000025","Birmingham","E12000005","West Midlands",550,620,480,140
