"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02005319","Wyre 001","E07000128","Wyre","E12000002","North West",520,600,450,150
"E02005320","Wyre 002","E07000128","Wyre","E12000002","North West",640,730,560,160
"E02005321","Wyre 003","E07000128","Wyre","E12000002","North West",570,640,500,140
"E02005322","Wyre 004","E07000128","Wyre","E12000002","North West",570,660,500,150
"E02005323","Wyre 005","E07000128","Wyre","E12000002","North West",600,680,530,150
"E02005324","Wyre 006","E07000128","Wyre","E12000002","North West",870,990,770,220
"E02005325","Wyre 007","E07000128","Wyre","E12000002","North West",700,790,610,180
"E02005326","Wyre 008","E07000128","Wyre","E12000002","North West",530,610,470,140
"E02005327","Wyre 009","E07000128","Wyre","E12000002","North West",810,920,710,210
"E02005328","Wyre 010","E07000128","Wyre","E12000002","North West",640,730,560,160
"E02005329","Wyre 011","E07000128","Wyre","E12000002","North West",620,700,550,150
"E02005330","Wyre 012","E07000128","Wyre","E12000002","North West",740,830,650,180
"E02005331","Wyre 013","E07000128","Wyre","E12000002","North West",680,780,600,180
"E02005332","Wyre 014","E07000128","Wyre","E12000002","North West",740,840,650,190
