"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02002633","Blackpool 001","E06000009","Blackpool","E12000002","North West",540,620,480,140
"E02002634","Blackpool 002","E06000009","Blackpool","E12000002","North West",560,650,480,170
"E02002635","Blackpool 003","E06000009","Blackpool","E12000002","North West",560,640,490,150
"E02002636","Blackpool 004","E06000009","Blackpool","E12000002","North West",620,710,550,160
"E02002637","Blackpool 005","E06000009","Blackpool","E12000002","North West",640,720,570,160
"E02002638","Blackpool 006","E06000009","Blackpool","E12000002","North West",440,520,370,140
"E02002639","Blackpool 007","E06000009","Blackpool","E12000002","North West",460,530,400,140
"E02002640","Blackpool 008","E06000009","Blackpool","E12000002","North West",410,470,360,110
"E02002641","Blackpool 009","E06000009","Blackpool","E12000002","North West",660,750,580,170
"E02002642","Blackpool 010","E06000009","Blackpool","E12000002","North West",380,450,320,130
"E02002643","Blackpool 011","E06000009","Blackpool","E12000002","North West",540,630,470,170
"E02002644","Blackpool 012","E06000009","Blackpool","E12000002","North West",730,840,640,190
"E02002645","Blackpool 013","E06000009","Blackpool","E12000002","North West",430,510,370,140
"E02002646","Blackpool 014","E06000009","Blackpool","E12000002","North West",530,600,460,140
"E02002647","Blackpool 015","E06000009","Blackpool","E12000002","North West",520,600,460,140
"E02002648","Blackpool 016","E06000009","Blackpool","E12000002","North West",560,630,490,140
"E02002649","Blackpool 017","E06000009","Blackpool","E12000002","North West",560,640,490,150
"E02002650","Blackpool 018","E06000009","Blackpool","E12000002","North West",550,620,480,140
"E02002651","Blackpool 019","E06000009","Blackpool","E12000002","North West",570,640,500,150
