"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02004712","Eastleigh 001","E07000086","Eastleigh","E12000008","South East",1160,1310,1020,290
"E02004713","Eastleigh 002","E07000086","Eastleigh","E12000008","South East",960,1090,850,230
"E02004714","Eastleigh 003","E07000086","Eastleigh","E12000008","South East",980,1100,870,240
"E02004715","Eastleigh 004","E07000086","Eastleigh","E12000008","South East",840,950,740,210
"E02004716","Eastleigh 005","E07000086","Eastleigh","E12000008","South East",860,970,760,210
"E02004717","Eastleigh 006","E07000086","Eastleigh","E12000008","South East",740,840,650,180
"E02004718","Eastleigh 007","E07000086","Eastleigh","E12000008","South East",840,950,740,210
"E02004719","Eastleigh 008","E07000086","Eastleigh","E12000008","South East",990,1120,880,240
"E02004720","Eastleigh 009","E07000086","Eastleigh","E12000008","South East",840,950,740,210
"E02004721","Eastleigh 010","E07000086","Eastleigh","E12000008","South East",1200,1360,1050,320
"E02004722","Eastleigh 011","E07000086","Eastleigh","E12000008","South East",760,860,670,190
"E02004723","Eastleigh 012","E07000086","Eastleigh","E12000008","South East",950,1080,840,230
"E02004724","Eastleigh 013","E07000086","Eastleigh","E12000008","South East",840,940,740,200
"E02004725","Eastleigh 014","E07000086","Eastleigh","E12000008","South East",810,910,710,200
"E02004726","Eastleigh 015","E07000086","Eastleigh","E12000008","South East",1030,1190,890,300
