"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02003154","Torbay 001","E06000027","Torbay","E12000009","South West",620,710,540,170
"E02003155","Torbay 002","E06000027","Torbay","E12000009","South West",570,650,500,140
"E02003156","Torbay 003","E06000027","Torbay","E12000009","South West",640,730,560,170
"E02003157","Torbay 004","E06000027","Torbay","E12000009","South West",580,660,510,150
"E02003158","Torbay 005","E06000027","Torbay","E12000009","South West",550,630,490,140
"E02003159","Torbay 006","E06000027","Torbay","E12000009","South West",610,690,530,160
"E02003161","Torbay 008","E06000027","Torbay","E12000009","South West",500,580,440,140
"E02003163","Torbay 010","E06000027","Torbay","E12000009","South West",610,700,530,160
"E02003164","Torbay 011","E06000027","Torbay","E12000009","South West",650,740,570,160
"E02003165","Torbay 012","E06000027","Torbay","E12000009","South West",660,750,580,170
"E02003166","Torbay 013","E06000027","Torbay","E12000009","South West",570,650,510,150
"E02003167","Torbay 014","E06000027","Torbay","E12000009","South West",500,570,440,140
"E02003168","Torbay 015","E06000027","Torbay","E12000009","South West",590,670,520,150
"E02003169","Torbay 016","E06000027","Torbay","E12000009","South West",650,740,570,170
"E02003170","Torbay 017","E06000027","Torbay","E12000009","South West",560,640,490,150
"E02003171","Torbay 018","E06000027","Torbay","E12000009","South West",600,680,530,160
"E02006840","Torbay 019","E06000027","Torbay","E12000009","South West",640,730,560,160
