"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02003775","South Cambridgeshire 001","E07000012","South Cambridgeshire","E12000006","East of England",990,1120,870,250
"E02003776","South Cambridgeshire 002","E07000012","South Cambridgeshire","E12000006","East of England",980,1110,860,250
"E02003777","South Cambridgeshire 003","E07000012","South Cambridgeshire","E12000006","East of England",1060,1200,940,270
"E02003778","South Cambridgeshire 004","E07000012","South Cambridgeshire","E12000006","East of England",990,1130,870,260
"E02003779","South Cambridgeshire 005","E07000012","South Cambridgeshire","E12000006","East of England",1010,1140,890,250
"E02003780","South Cambridgeshire 006","E07000012","South Cambridgeshire","E12000006","East of England",960,1090,850,240
"E02003781","South Cambridgeshire 007","E07000012","South Cambridgeshire","E12000006","East of England",1020,1150,900,260
"E02003783","South Cambridgeshire 009","E07000012","South Cambridgeshire","E12000006","East of England",1070,1220,940,280
"E02003784","South Cambridgeshire 010","E07000012","South Cambridgeshire","E12000006","East of England",1090,1230,960,270
"E02003785","South Cambridgeshire 011","E07000012","South Cambridgeshire","E12000006","East of England",970,1090,850,240
"E02003786","South Cambridgeshire 012","E07000012","South Cambridgeshire","E12000006","East of England",1040,1180,920,260
"E02003787","South Cambridgeshire 013","E07000012","South Cambridgeshire","E12000006","East of England",910,1030,810,220
"E02003788","South Cambridgeshire 014","E07000012","South Cambridgeshire","E12000006","East of England",1090,1240,960,280
"E02003789","South Cambridgeshire 015","E07000012","South Cambridgeshire","E12000006","East of England",890,1010,790,230
"E02003790","South Cambridgeshire 016","E07000012","South Cambridgeshire","E12000006","East of England",970,1100,860,240
"E02003791","South Cambridgeshire 017","E07000012","South Cambridgeshire","E12000006","East of England",1010,1150,900,250
"E02003792","South Cambridgeshire 018","E07000012","South Cambridgeshire","E12000006","East of England",920,1050,820,230
"E02003793","South Cambridgeshire 019","E07000012","South Cambridgeshire","E12000006","East of England",1020,1150,900,250
"E02006873","South Cambridgeshire 020","E07000012","South Cambridgeshire","E12000006","East of England",1120,1290,970,320
"E02006874","South Cambridgeshire 021","E07000012","South Cambridgeshire","E12000006","East of England",1070,1210,950,270
