"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02004764","Havant 003","E07000090","Havant","E12000008","South East",770,880,680,190
"E02004765","Havant 004","E07000090","Havant","E12000008","South East",1040,1180,920,260
"E02004766","Havant 005","E07000090","Havant","E12000008","South East",710,800,620,180
"E02004767","Havant 006","E07000090","Havant","E12000008","South East",640,720,560,160
"E02004768","Havant 007","E07000090","Havant","E12000008","South East",790,900,700,200
"E02004769","Havant 008","E07000090","Havant","E12000008","South East",640,730,560,160
"E02004770","Havant 009","E07000090","Havant","E12000008","South East",620,700,540,150
"E02004771","Havant 010","E07000090","Havant","E12000008","South East",660,750,580,170
"E02004772","Havant 011","E07000090","Havant","E12000008","South East",800,900,710,200
"E02004774","Havant 013","E07000090","Havant","E12000008","South East",830,940,730,210
"E02004775","Havant 014","E07000090","Havant","E12000008","South East",880,990,780,210
"E02004776","Havant 015","E07000090","Havant","E12000008","South East",870,990,770,220
"E02004777","Havant 016","E07000090","Havant","E12000008","South East",680,770,600,180
"E02004778","Havant 017","E07000090","Havant","E12000008","South East",720,820,640,180
"E02006822","Havant 018","E07000090","Havant","E12000008","South East",830,930,730,200
"E02006830","Havant 019","E07000090","Havant","E12000008","South East",710,800,630,180
"E02006831","Havant 020","E07000090","Havant","E12000008","South East",890,1010,790,220
