"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02004573","Tendring 001","E07000076","Tendring","E12000006","East of England",530,610,470,140
"E02004574","Tendring 002","E07000076","Tendring","E12000006","East of England",570,650,510,140
"E02004575","Tendring 003","E07000076","Tendring","E12000006","East of England",780,880,690,190
"E02004576","Tendring 004","E07000076","Tendring","E12000006","East of England",710,800,630,180
"E02004577","Tendring 005","E07000076","Tendring","E12000006","East of England",850,970,750,210
"E02004578","Tendring 006","E07000076","Tendring","E12000006","East of England",560,650,490,150
"E02004579","Tendring 007","E07000076","Tendring","E12000006","East of England",660,750,580,170
"E02004580","Tendring 008","E07000076","Tendring","E12000006","East of England",580,670,510,160
"E02004581","Tendring 009","E07000076","Tendring","E12000006","East of England",760,870,670,190
"E02004582","Tendring 010","E07000076","Tendring","E12000006","East of England",510,580,450,140
"E02004583","Tendring 011","E07000076","Tendring","E12000006","East of England",650,740,580,160
"E02004584","Tendring 012","E07000076","Tendring","E12000006","East of England",490,560,430,140
"E02004585","Tendring 013","E07000076","Tendring","E12000006","East of England",610,690,540,160
"E02004586","Tendring 014","E07000076","Tendring","E12000006","East of England",560,640,490,150
"E02004587","Tendring 015","E07000076","Tendring","E12000006","East of England",550,630,480,140
"E02004588","Tendring 016","E07000076","Tendring","E12000006","East of England",470,540,410,130
"E02004589","Tendring 017","E07000076","Tendring","E12000006","East of England",580,660,510,150
"E02004590","Tendring 018","E07000076","Tendring","E12000006","East of England",430,490,370,120
