"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02006456","Woking 001","E07000217","Woking","E12000008","South East",940,1070,830,230
"E02006457","Woking 002","E07000217","Woking","E12000008","South East",1240,1400,1090,310
"E02006458","Woking 003","E07000217","Woking","E12000008","South East",1250,1470,1060,410
"E02006459","Woking 004","E07000217","Woking","E12000008","South East",740,840,640,190
"E02006460","Woking 005","E07000217","Woking","E12000008","South East",890,1010,790,220
"E02006461","Woking 006","E07000217","Woking","E12000008","South East",1130,1280,1000,280
"E02006462","Woking 007","E07000217","Woking","E12000008","South East",1100,1250,970,270
"E02006463","Woking 008","E07000217","Woking","E12000008","South East",1080,1220,950,280
"E02006464","Woking 009","E07000217","Woking","E12000008","South East",1030,1160,910,250
"E02006465","Woking 010","E07000217","Woking","E12000008","South East",1250,1420,1100,320
"E02006466","Woking 011","E07000217","Woking","E12000008","South East",910,1030,800,230
"E02006467","Woking 012","E07000217","Woking","E12000008","South East",1250,1430,1100,320
