"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02004856","Dacorum 001","E07000096","Dacorum","E12000006","East of England",1060,1230,920,320
"E02004857","Dacorum 002","E07000096","Dacorum","E12000006","East of England",1080,1220,950,270
"E02004858","Dacorum 003","E07000096","Dacorum","E12000006","East of England",960,1090,840,240
"E02004859","Dacorum 004","E07000096","Dacorum","E12000006","East of England",1060,1200,940,270
"E02004860","Dacorum 005","E07000096","Dacorum","E12000006","East of England",930,1060,810,260
"E02004861","Dacorum 006","E07000096","Dacorum","E12000006","East of England",970,1100,850,250
"E02004862","Dacorum 007","E07000096","Dacorum","E12000006","East of England",720,820,640,180
"E02004863","Dacorum 008","E07000096","Dacorum","E12000006","East of England",680,770,600,170
"E02004864","Dacorum 009","E07000096","Dacorum","E12000006","East of England",1240,1420,1090,340
"E02004865","Dacorum 010","E07000096","Dacorum","E12000006","East of England",820,930,730,210
"E02004866","Dacorum 011","E07000096","Dacorum","E12000006","East of England",790,900,700,200
"E02004867","Dacorum 012","E07000096","Dacorum","E12000006","East of England",1080,1230,950,270
"E02004868","Dacorum 013","E07000096","Dacorum","E12000006","East of England",730,830,640,180
"E02004869","Dacorum 014","E07000096","Dacorum","E12000006","East of England",1160,1320,1020,300
"E02004870","Dacorum 015","E07000096","Dacorum","E12000006","East of England",780,880,690,190
"E02004871","Dacorum 016","E07000096","Dacorum","E12000006","East of England",890,1010,790,220
"E02004872","Dacorum 017","E07000096","Dacorum","E12000006","East of England",960,1090,850,240
"E02004873","Dacorum 018","E07000096","Dacorum","E12000006","East of England",1050,1190,930,270
"E02004874","Dacorum 019","E07000096","Dacorum","E12000006","East of England",890,1010,780,230
"E02004875","Dacorum 020","E07000096","Dacorum","E12000006","East of England",810,920,720,200
"E02004876","Dacorum 021","E07000096","Dacorum","E12000006","East of England",990,1130,880,250
"E02004877","Dacorum 022","E07000096","Dacorum","E12000006","East of England",1010,1140,890,250
