"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02001611","Sheffield 001","E08000019","Sheffield","E12000003","Yorkshire and The Humber",610,690,540,150
"E02001612","Sheffield 002","E08000019","Sheffield","E12000003","Yorkshire and The Humber",660,750,580,180
"E02001613","Sheffield 003","E08000019","Sheffield","E12000003","Yorkshire and The Humber",640,730,570,160
"E02001614","Sheffield 004","E08000019","Sheffield","E12000003","Yorkshire and The Humber",710,810,630,180
"E02001615","Sheffield 005","E08000019","Sheffield","E12000003","Yorkshire and The Humber",720,830,630,190
"E02001616","Sheffield 006","E08000019","Sheffield","E12000003","Yorkshire and The Humber",620,710,550,170
"E02001617","Sheffield 007","E08000019","Sheffield","E12000003","Yorkshire and The Humber",600,700,520,180
"E02001618","Sheffield 008","E08000019","Sheffield","E12000003","Yorkshire and The Humber",800,910,700,210
"E02001619","Sheffield 009","E08000019","Sheffield","E12000003","Yorkshire and The Humber",620,720,530,190
"E02001620","Sheffield 010","E08000019","Sheffield","E12000003","Yorkshire and The Humber",610,700,530,170
"E02001621","Sheffield 011","E08000019","Sheffield","E12000003","Yorkshire and The Humber",540,610,470,140
"E02001622","Sheffield 012","E08000019","Sheffield","E12000003","Yorkshire and The Humber",550,630,480,150
"E02001623","Sheffield 013","E08000019","Sheffield","E12000003","Yorkshire and The Humber",520,610,450,160
"E02001624","Sheffield 014","E08000019","Sheffield","E12000003","Yorkshire and The Humber",630,710,550,160
"E02001625","Sheffield 015","E08000019","Sheffield","E12000003","Yorkshire and The Humber",570,660,500,160
"E02001626","Sheffield 016","E08000019","Sheffield","E12000003","Yorkshire and The Humber",810,920,720,210
"E02001627","Sheffield 017","E08000019","Sheffield","E12000003","Yorkshire and The Humber",780,890,680,210
"E02001628","Sheffield 018","E08000019","Sheffield","E12000003","Yorkshire and The Humber",510,590,450,140
"E02001629","Sheffield 019","E08000019","Sheffield","E12000003","Yorkshire and The Humber",520,600,460,140
"E02001630","Sheffield 020","E08000019","Sheffield","E12000003","Yorkshire and The Humber",610,700,530,170
"E02001631","Sheffield 021","E08000019","Sheffield","E12000003","Yorkshire and The Humber",740,840,650,180
