"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02004814","Test Valley 001","E07000093","Test Valley","E12000008","South East",1040,1180,920,260
"E02004815","Test Valley 002","E07000093","Test Valley","E12000008","South East",760,870,670,200
"E02004816","Test Valley 003","E07000093","Test Valley","E12000008","South East",760,860,670,190
"E02004817","Test Valley 004","E07000093","Test Valley","E12000008","South East",760,860,680,190
"E02004818","Test Valley 005","E07000093","Test Valley","E12000008","South East",940,1060,830,230
"E02004819","Test Valley 006","E07000093","Test Valley","E12000008","South East",940,1060,830,230
"E02004820","Test Valley 007","E07000093","Test Valley","E12000008","South East",1010,1140,890,250
"E02004821","Test Valley 008","E07000093","Test Valley","E12000008","South East",1050,1180,930,260
"E02004822","Test Valley 009","E07000093","Test Valley","E12000008","South East",1030,1190,890,300
"E02004823","Test Valley 010","E07000093","Test Valley","E12000008","South East",940,1070,840,230
"E02004824","Test Valley 011","E07000093","Test Valley","E12000008","South East",710,810,630,180
"E02004825","Test Valley 012","E07000093","Test Valley","E12000008","South East",950,1070,840,230
"E02004826","Test Valley 013","E07000093","Test Valley","E12000008","South East",980,1110,870,240
"E02004827","Test Valley 014","E07000093","Test Valley","E12000008","South East",1420,1630,1250,380
"E02004828","Test Valley 015","E07000093","Test Valley","E12000008","South East",1040,1170,920,250
