"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02006245","Ipswich 001","E07000202","Ipswich","E12000006","East of England",650,740,570,170
"E02006246","Ipswich 002","E07000202","Ipswich","E12000006","East of England",800,910,710,200
"E02006247","Ipswich 003","E07000202","Ipswich","E12000006","East of England",660,750,580,170
"E02006248","Ipswich 004","E07000202","Ipswich","E12000006","East of England",780,880,690,190
"E02006249","Ipswich 005","E07000202","Ipswich","E12000006","East of England",880,990,770,220
"E02006250","Ipswich 006","E07000202","Ipswich","E12000006","East of England",670,770,590,180
"E02006251","Ipswich 007","E07000202","Ipswich","E12000006","East of England",790,900,690,210
"E02006252","Ipswich 008","E07000202","Ipswich","E12000006","East of England",740,840,650,190
"E02006253","Ipswich 009","E07000202","Ipswich","E12000006","East of England",840,950,740,210
"E02006254","Ipswich 010","E07000202","Ipswich","E12000006","East of England",660,740,580,170
"E02006255","Ipswich 011","E07000202","Ipswich","E12000006","East of England",810,920,710,200
"E02006256","Ipswich 012","E07000202","Ipswich","E12000006","East of England",610,700,540,160
"E02006257","Ipswich 013","E07000202","Ipswich","E12000006","East of England",620,700,550,160
"E02006258","Ipswich 014","E07000202","Ipswich","E12000006","East of England",700,800,620,180
"E02006259","Ipswich 015","E07000202","Ipswich","E12000006","East of England",640,730,560,160
"E02006260","Ipswich 016","E07000202","Ipswich","E12000006","East of England",630,710,550,160
