"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02004980","Welwyn Hatfield 001","E07000104","Welwyn Hatfield","E12000006","East of England",1150,1300,1010,300
"E02004981","Welwyn Hatfield 002","E07000104","Welwyn Hatfield","E12000006","East of England",970,1100,860,240
"E02004982","Welwyn Hatfield 003","E07000104","Welwyn Hatfield","E12000006","East of England",1000,1140,880,250
"E02004983","Welwyn Hatfield 004","E07000104","Welwyn Hatfield","E12000006","East of England",830,940,730,200
"E02004984","Welwyn Hatfield 005","E07000104","Welwyn Hatfield","E12000006","East of England",860,970,760,220
"E02004985","Welwyn Hatfield 006","E07000104","Welwyn Hatfield","E12000006","East of England",930,1060,820,240
"E02004986","Welwyn Hatfield 007","E07000104","Welwyn Hatfield","E12000006","East of England",720,820,640,180
"E02004987","Welwyn Hatfield 008","E07000104","Welwyn Hatfield","E12000006","East of England",910,1030,800,220
"E02004988","Welwyn Hatfield 009","E07000104","Welwyn Hatfield","E12000006","East of England",840,960,750,210
"E02004989","Welwyn Hatfield 010","E07000104","Welwyn Hatfield","E12000006","East of England",740,860,640,210
"E02004990","Welwyn Hatfield 011","E07000104","Welwyn Hatfield","E12000006","East of England",830,940,740,210
"E02004991","Welwyn Hatfield 012","E07000104","Welwyn Hatfield","E12000006","East of England",680,770,600,180
"E02004992","Welwyn Hatfield 013","E07000104","Welwyn Hatfield","E12000006","East of England",710,820,620,210
"E02004993","Welwyn Hatfield 014","E07000104","Welwyn Hatfield","E12000006","East of England",760,860,670,190
"E02004994","Welwyn Hatfield 015","E07000104","Welwyn Hatfield","E12000006","East of England",1140,1320,990,330
"E02004995","Welwyn Hatfield 016","E07000104","Welwyn Hatfield","E12000006","East of England",1020,1210,860,350
