"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02003696","Wycombe 001","E07000007","Wycombe","E12000008","South East",900,1020,800,220
"E02003697","Wycombe 002","E07000007","Wycombe","E12000008","South East",1180,1390,1010,390
"E02003698","Wycombe 003","E07000007","Wycombe","E12000008","South East",1120,1260,980,280
"E02003699","Wycombe 004","E07000007","Wycombe","E12000008","South East",960,1080,850,230
"E02003701","Wycombe 006","E07000007","Wycombe","E12000008","South East",920,1040,820,230
"E02003702","Wycombe 007","E07000007","Wycombe","E12000008","South East",1150,1300,1020,290
"E02003703","Wycombe 008","E07000007","Wycombe","E12000008","South East",1010,1150,890,250
"E02003704","Wycombe 009","E07000007","Wycombe","E12000008","South East",1240,1450,1060,390
"E02003705","Wycombe 010","E07000007","Wycombe","E12000008","South East",850,970,750,220
"E02003706","Wycombe 011","E07000007","Wycombe","E12000008","South East",810,920,710,200
"E02003707","Wycombe 012","E07000007","Wycombe","E12000008","South East",860,980,760,220
"E02003708","Wycombe 013","E07000007","Wycombe","E12000008","South East",690,780,600,180
"E02003709","Wycombe 014","E07000007","Wycombe","E12000008","South East",760,860,670,190
"E02003710","Wycombe 015","E07000007","Wycombe","E12000008","South East",900,1020,800,230
"E02003711","Wycombe 016","E07000007","Wycombe","E12000008","South East",900,1020,790,220
"E02003712","Wycombe 017","E07000007","Wycombe","E12000008","South East",760,860,680,190
"E02003713","Wycombe 018","E07000007","Wycombe","E12000008","South East",1030,1160,910,260
"E02003714","Wycombe 019","E07000007","Wycombe","E12000008","South East",960,1080,840,240
"E02003715","Wycombe 020","E07000007","Wycombe","E12000008","South East",1250,1430,1100,330
"E02003716","Wycombe 021","E07000007","Wycombe","E12000008","South East",1000,1130,880,250
"E02003717","Wycombe 022","E07000007","Wycombe","E12000008","South East",1020,1150,900,250
"E02003718","Wycombe 023","E07000007","Wycombe","E12000008","South East",1080,1220,960,270
"E02006824","Wycombe 024","E07000007","Wycombe","E12000008","South East",1030,1170,920,250
