"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02001019","Bury 001","E08000002","Bury","E12000002","North West",700,790,610,180
"E02001020","Bury 002","E08000002","Bury","E12000002","North West",730,840,630,210
"E02001021","Bury 003","E08000002","Bury","E12000002","North West",990,1130,870,260
"E02001022","Bury 004","E08000002","Bury","E12000002","North West",610,690,540,150
"E02001023","Bury 005","E08000002","Bury","E12000002","North West",740,850,650,200
"E02001024","Bury 006","E08000002","Bury","E12000002","North West",800,900,700,200
"E02001025","Bury 007","E08000002","Bury","E12000002","North West",540,610,470,130
"E02001026","Bury 008","E08000002","Bury","E12000002","North West",570,650,500,150
"E02001027","Bury 009","E08000002","Bury","E12000002","North West",630,720,560,170
"E02001028","Bury 010","E08000002","Bury","E12000002","North West",770,870,670,200
"E02001029","Bury 011","E08000002","Bury","E12000002","North West",600,680,530,150
"E02001030","Bury 012","E08000002","Bury","E12000002","North West",810,920,710,210
"E02001031","Bury 013","E08000002","Bury","E12000002","North West",650,730,570,160
"E02001032","Bury 014","E08000002","Bury","E12000002","North West",690,790,610,170
"E02001033","Bury 015","E08000002","Bury","E12000002","North West",650,730,570,160
"E02001034","Bury 016","E08000002","Bury","E12000002","North West",470,540,410,130
"E02001035","Bury 017","E08000002","Bury","E12000002","North West",830,940,730,210
"E02001036","Bury 018","E08000002","Bury","E12000002","North West",710,810,630,180
"E02001037","Bury 019","E08000002","Bury","E12000002","North West",810,920,720,200
"E02001038","Bury 020","E08000002","Bury","E12000002","North West",620,710,550,160
"E02001039","Bury 021","E08000002","Bury","E12000002","North West",680,770,590,180
"E02001040","Bury 022","E08000002","Bury","E12000002","North West",780,880,690,190
"E02001041","Bury 023","E08000002","Bury","E12000002","North West",650,740,570,160
"E02001042","Bury 024","E08000002","Bury","E12000002","North West",700,800,610,180
"E02001043","Bury 025","E08000002","Bury","E12000002","North West",770,870,680,190
"E02001044","Bury 026","E08000002","Bury","E12000002","North West",1020,1280,820,460
