"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02005538","Great Yarmouth 001","E07000145","Great Yarmouth","E12000006","East of England",640,720,560,160
"E02005539","Great Yarmouth 002","E07000145","Great Yarmouth","E12000006","East of England",710,810,630,180
"E02005540","Great Yarmouth 003","E07000145","Great Yarmouth","E12000006","East of England",620,700,540,160
"E02005541","Great Yarmouth 004","E07000145","Great Yarmouth","E12000006","East of England",590,680,520,150
"E02005542","Great Yarmouth 005","E07000145","Great Yarmouth","E12000006","East of England",520,590,450,140
"E02005543","Great Yarmouth 006","E07000145","Great Yarmouth","E12000006","East of England",490,570,420,140
"E02005544","Great Yarmouth 007","E07000145","Great Yarmouth","E12000006","East of England",610,690,530,160
"E02005545","Great Yarmouth 008","E07000145","Great Yarmouth","E12000006","East of England",700,800,620,180
"E02005546","Great Yarmouth 009","E07000145","Great Yarmouth","E12000006","East of England",580,650,510,150
"E02005547","Great Yarmouth 010","E07000145","Great Yarmouth","E12000006","East of England",710,800,620,170
"E02005548","Great Yarmouth 011","E07000145","Great Yarmouth","E12000006","East of England",590,670,520,150
"E02005549","Great Yarmouth 012","E07000145","Great Yarmouth","E12000006","East of England",730,830,640,190
"E02005550","Great Yarmouth 013","E07000145","Great Yarmouth","E12000006","East of England",680,770,600,170
