"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02000864","Tower Hamlets 001","E09000030","Tower Hamlets","E12000007","London",710,800,630,180
"E02000865","Tower Hamlets 002","E09000030","Tower Hamlets","E12000007","London",730,840,640,200
"E02000866","Tower Hamlets 003","E09000030","Tower Hamlets","E12000007","London",930,1050,820,240
"E02000867","Tower Hamlets 004","E09000030","Tower Hamlets","E12000007","London",930,1060,820,240
"E02000868","Tower Hamlets 005","E09000030","Tower Hamlets","E12000007","London",870,990,760,230
"E02000869","Tower Hamlets 006","E09000030","Tower Hamlets","E12000007","London",830,950,730,220
"E02000870","Tower Hamlets 007","E09000030","Tower Hamlets","E12000007","London",850,970,750,220
"E02000871","Tower Hamlets 008","E09000030","Tower Hamlets","E12000007","London",690,790,610,180
"E02000872","Tower Hamlets 009","E09000030","Tower Hamlets","E12000007","London",860,980,760,220
"E02000873","Tower Hamlets 010","E09000030","Tower Hamlets","E12000007","London",770,890,670,210
"E02000874","Tower Hamlets 011","E09000030","Tower Hamlets","E12000007","London",730,830,640,200
"E02000875","Tower Hamlets 012","E09000030","Tower Hamlets","E12000007","London",720,820,630,200
"E02000876","Tower Hamlets 013","E09000030","Tower Hamlets","E12000007","London",770,880,670,220
"E02000877","Tower Hamlets 014","E09000030","Tower Hamlets","E12000007","London",750,850,660,200
"E02000878","Tower Hamlets 015","E09000030","Tower Hamlets","E12000007","London",860,980,740,240
"E02000879","Tower Hamlets 016","E09000030","Tower Hamlets","E12000007","London",690,790,610,180
"E02000880","Tower Hamlets 017","E09000030","Tower Hamlets","E12000007","London",730,830,640,200
"E02000881","Tower Hamlets 018","E09000030","Tower Hamlets","E12000007","London",650,740,560,180
"E02000882","Tower Hamlets 019","E09000030","Tower Hamlets","E12000007","London",690,790,600,190
"E02000883","Tower Hamlets 020","E09000030","Tower Hamlets","E12000007","London",610,700,530,170
"E02000884","Tower Hamlets 021","E09000030","Tower Hamlets","E12000007","London",940,1080,810,270
"E02000885","Tower Hamlets 022","E09000030","Tower Hamlets","E12000007","London",660,750,580,170
"E02000886","Tower Hamlets 023","E09000030","Tower Hamlets","E12000007","London",930,1060,820,240
"E02000887","Tower Hamlets 024","E09000030","Tower Hamlets","E12000007","London",700,790,610,180
"E02000888","Tower Hamlets 025","E09000030","Tower Hamlets","E12000007","London",880,1000,770,230
"E02000889","Tower Hamlets 026","E09000030","Tower Hamlets","E12000007","London",1010,1150,890,260
"E02000890","Tower Hamlets 027","E09000030","Tower Hamlets","E12000007","London",1370,1580,1190,400
"E02000891","Tower Hamlets 028","E09000030","Tower Hamlets","E12000007","London",1000,1140,880,270
"E02000893","Tower Hamlets 030","E09000030","Tower Hamlets","E12000007","London",870,980,760,220
"E02000894","Tower Hamlets 031","E09000030","Tower Hamlets","E12000007","London",1170,1340,1030,310
"E02006853","Tower Hamlets 032","E09000030","Tower Hamlets","E12000007","London",890,1030,770,260
"E02006854","Tower Hamlets 033","E09000030","Tower Hamlets","E12000007","London",1360,1590,1170,420
