"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02004424","Basildon 001","E07000066","Basildon","E12000006","East of England",1200,1370,1050,310
"E02004425","Basildon 002","E07000066","Basildon","E12000006","East of England",940,1060,830,230
"E02004426","Basildon 003","E07000066","Basildon","E12000006","East of England",980,1110,860,250
"E02004427","Basildon 004","E07000066","Basildon","E12000006","East of England",920,1050,810,230
"E02004428","Basildon 005","E07000066","Basildon","E12000006","East of England",700,790,620,170
"E02004429","Basildon 006","E07000066","Basildon","E12000006","East of England",790,900,700,200
"E02004430","Basildon 007","E07000066","Basildon","E12000006","East of England",910,1040,810,230
"E02004431","Basildon 008","E07000066","Basildon","E12000006","East of England",840,950,740,210
"E02004432","Basildon 009","E07000066","Basildon","E12000006","East of England",880,1000,780,220
"E02004433","Basildon 010","E07000066","Basildon","E12000006","East of England",720,810,630,180
"E02004434","Basildon 011","E07000066","Basildon","E12000006","East of England",680,770,600,170
"E02004435","Basildon 012","E07000066","Basildon","E12000006","East of England",640,730,570,160
"E02004436","Basildon 013","E07000066","Basildon","E12000006","East of England",580,660,510,150
"E02004437","Basildon 014","E07000066","Basildon","E12000006","East of England",640,730,570,160
"E02004438","Basildon 015","E07000066","Basildon","E12000006","East of England",610,690,540,150
"E02004439","Basildon 016","E07000066","Basildon","E12000006","East of England",610,700,540,160
"E02004440","Basildon 017","E07000066","Basildon","E12000006","East of England",680,770,600,180
"E02004441","Basildon 018","E07000066","Basildon","E12000006","East of England",620,710,550,160
"E02004442","Basildon 019","E07000066","Basildon","E12000006","East of England",580,660,510,150
"E02004443","Basildon 020","E07000066","Basildon","E12000006","East of England",780,890,690,190
"E02004444","Basildon 021","E07000066","Basildon","E12000006","East of England",980,1110,870,250
"E02004445","Basildon 022","E07000066","Basildon","E12000006","East of England",640,720,560,160
