"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02004201","Teignbridge 001","E07000045","Teignbridge","E12000009","South West",760,860,670,190
"E02004202","Teignbridge 002","E07000045","Teignbridge","E12000009","South West",790,900,700,200
"E02004203","Teignbridge 003","E07000045","Teignbridge","E12000009","South West",860,990,740,250
"E02004204","Teignbridge 004","E07000045","Teignbridge","E12000009","South West",760,860,670,190
"E02004205","Teignbridge 005","E07000045","Teignbridge","E12000009","South West",660,750,580,160
"E02004206","Teignbridge 006","E07000045","Teignbridge","E12000009","South West",530,600,460,140
"E02004207","Teignbridge 007","E07000045","Teignbridge","E12000009","South West",690,780,610,170
"E02004208","Teignbridge 008","E07000045","Teignbridge","E12000009","South West",710,800,620,180
"E02004209","Teignbridge 009","E07000045","Teignbridge","E12000009","South West",670,750,590,170
"E02004210","Teignbridge 010","E07000045","Teignbridge","E12000009","South West",550,630,490,140
"E02004211","Teignbridge 011","E07000045","Teignbridge","E12000009","South West",750,850,660,190
"E02004212","Teignbridge 012","E07000045","Teignbridge","E12000009","South West",750,850,660,190
"E02004213","Teignbridge 013","E07000045","Teignbridge","E12000009","South West",730,830,650,190
"E02004214","Teignbridge 014","E07000045","Teignbridge","E12000009","South West",560,640,500,150
"E02004215","Teignbridge 015","E07000045","Teignbridge","E12000009","South West",650,740,580,170
"E02004216","Teignbridge 016","E07000045","Teignbridge","E12000009","South West",690,780,600,170
"E02004217","Teignbridge 017","E07000045","Teignbridge","E12000009","South West",670,760,590,170
"E02004218","Teignbridge 018","E07000045","Teignbridge","E12000009","South West",690,780,610,170
"E02004219","Teignbridge 019","E07000045","Teignbridge","E12000009","South West",750,850,660,190
