"MSOA_code","MSOA_name","LA_code","LA_name","Region_code","Region_name","Total_weekly_income","Upper_confidence_limit","Lower_confidence_limit","Confidence_interval"
"E02001229","Tameside 001","E08000008","Tameside","E12000002","North West",660,760,580,180
"E02001230","Tameside 002","E08000008","Tameside","E12000002","North West",770,890,670,210
"E02001231","Tameside 003","E08000008","Tameside","E12000002","North West",750,850,650,200
"E02001232","Tameside 004","E08000008","Tameside","E12000002","North West",560,640,500,140
"E02001233","Tameside 005","E08000008","Tameside","E12000002","North West",570,650,500,150
"E02001234","Tameside 006","E08000008","Tameside","E12000002","North West",540,610,470,130
"E02001235","Tameside 007","E08000008","Tameside","E12000002","North West",650,740,580,160
"E02001236","Tameside 008","E08000008","Tameside","E12000002","North West",520,590,460,130
"E02001237","Tameside 009","E08000008","Tameside","E12000002","North West",630,710,560,160
"E02001238","Tameside 010","E08000008","Tameside","E12000002","North West",640,720,560,160
"E02001239","Tameside 011","E08000008","Tameside","E12000002","North West",590,680,520,160
"E02001240","Tameside 012","E08000008","Tameside","E12000002","North West",690,790,610,180
"E02001241","Tameside 013","E08000008","Tameside","E12000002","North West",430,500,380,120
"E02001242","Tameside 014","E08000008","Tameside","E12000002","North West",700,800,620,180
"E02001243","Tameside 015","E08000008","Tameside","E12000002","North West",690,780,600,170
"E02001244","Tameside 016","E08000008","Tameside","E12000002","North West",710,810,630,180
"E02001245","Tameside 017","E08000008","Tameside","E12000002","North West",580,660,520,150
"E02001246","Tameside 018","E08000008","Tameside","E12000002","North West",520,590,460,130
"E02001247","Tameside 019","E08000008","Tameside","E12000002","North West",570,650,510,140
"E02001248","Tameside 020","E08000008","Tameside","E12000002","North West",560,640,490,150
"E02001249","Tameside 021","E08000008","Tameside","E12000002","North West",550,630,480,140
"E02001250","Tameside 022","E08000008","Tameside","E12000002","North West",750,850,660,190
"E02001251","Tameside 023","E08000008","Tameside","E12000002","North West",690,780,610,170
"E02001252","Tameside 024","E08000008","Tameside","E12000002","North West",620,710,550,160
"E02001253","Tameside 025","E08000008","Tameside","E12000002","North West",680,760,600,170
"E02001254","Tameside 026","E08000008","Tameside","E12000002","North West",590,670,520,150
"E02001255","Tameside 027","E08000008","Tameside","E12000002","North West",470,530,410,120
"E02001256","Tameside 028","E08000008","Tameside","E12000002","North West",520,590,450,140
"E02001257","Tameside 029","E08000008","Tameside","E12000002","North West",480,550,420,130
"E02001258","Tameside 030","E08000008","Tameside","E12000002","North West",730,820,640,180
